,Gen,genInt,line,sex,Group,Rep,scenario,strategy,trait
2861,44,4.06858924395947,dam,F,import,0,0_0,ClassGen,13
2862,45,5.0325,dam,M,import,0,0_0,ClassGen,13
2863,44,3.65497531826448,sire,F,import,0,0_0,ClassGen,13
2864,45,4.095,sire,M,import,0,0_0,ClassGen,13
2865,45,4.07560405300078,dam,F,import,0,0_0,ClassGen,13
2866,46,5.0125,dam,M,import,0,0_0,ClassGen,13
2867,45,3.60119511561445,sire,F,import,0,0_0,ClassGen,13
2868,46,4.03,sire,M,import,0,0_0,ClassGen,13
2869,46,4.0665107820213,dam,F,import,0,0_0,ClassGen,13
2870,47,5,dam,M,import,0,0_0,ClassGen,13
2871,46,3.60976877110938,sire,F,import,0,0_0,ClassGen,13
2872,47,4.01,sire,M,import,0,0_0,ClassGen,13
2873,47,4.06780982073266,dam,F,import,0,0_0,ClassGen,13
2874,48,4.95,dam,M,import,0,0_0,ClassGen,13
2875,47,3.61236684853209,sire,F,import,0,0_0,ClassGen,13
2876,48,4.08,sire,M,import,0,0_0,ClassGen,13
2877,48,4.06443232008314,dam,F,import,0,0_0,ClassGen,13
2878,49,4.9825,dam,M,import,0,0_0,ClassGen,13
2879,48,3.623798389192,sire,F,import,0,0_0,ClassGen,13
2880,49,4.025,sire,M,import,0,0_0,ClassGen,13
2881,19,1,dam,F,home,0,100_100,ClassGen,12
2882,20,1,dam,M,home,0,100_100,ClassGen,12
2883,19,1,sire,F,home,0,100_100,ClassGen,12
2884,20,1,sire,M,home,0,100_100,ClassGen,12
2885,20,1,dam,F,home,0,100_100,ClassGen,12
2886,21,4.92592592592593,dam,M,home,0,100_100,ClassGen,12
2887,20,1,sire,F,home,0,100_100,ClassGen,12
2888,21,8,sire,M,home,0,100_100,ClassGen,12
2889,21,4.23564562223954,dam,F,home,0,100_100,ClassGen,12
2890,22,4.96296296296296,dam,M,home,0,100_100,ClassGen,12
2891,21,6.65783320342946,sire,F,home,0,100_100,ClassGen,12
2892,22,7.74074074074074,sire,M,home,0,100_100,ClassGen,12
2893,22,4.16523772408418,dam,F,home,0,100_100,ClassGen,12
2894,23,5.11111111111111,dam,M,home,0,100_100,ClassGen,12
2895,22,6.49311509482983,sire,F,home,0,100_100,ClassGen,12
2896,23,8.25925925925926,sire,M,home,0,100_100,ClassGen,12
2897,23,4.14861002857885,dam,F,home,0,100_100,ClassGen,12
2898,24,4.85185185185185,dam,M,home,0,100_100,ClassGen,12
2899,23,6.27201870615744,sire,F,home,0,100_100,ClassGen,12
2900,24,8.18518518518519,sire,M,home,0,100_100,ClassGen,12
2901,24,4.09976617303196,dam,F,home,0,100_100,ClassGen,12
2902,25,4.96296296296296,dam,M,home,0,100_100,ClassGen,12
2903,24,6.3629514159522,sire,F,home,0,100_100,ClassGen,12
2904,25,7.74074074074074,sire,M,home,0,100_100,ClassGen,12
2905,25,4.09171213302156,dam,F,home,0,100_100,ClassGen,12
2906,26,4.77777777777778,dam,M,home,0,100_100,ClassGen,12
2907,25,6.27123928293063,sire,F,home,0,100_100,ClassGen,12
2908,26,8.37037037037037,sire,M,home,0,100_100,ClassGen,12
2909,26,4.09275136399065,dam,F,home,0,100_100,ClassGen,12
2910,27,4.66666666666667,dam,M,home,0,100_100,ClassGen,12
2911,26,6.32060275396207,sire,F,home,0,100_100,ClassGen,12
2912,27,8.11111111111111,sire,M,home,0,100_100,ClassGen,12
2913,27,4.10002598077423,dam,F,home,0,100_100,ClassGen,12
2914,28,5,dam,M,home,0,100_100,ClassGen,12
2915,27,6.35879449207586,sire,F,home,0,100_100,ClassGen,12
2916,28,7.96296296296296,sire,M,home,0,100_100,ClassGen,12
2917,28,4.07092751363991,dam,F,home,0,100_100,ClassGen,12
2918,29,5.11111111111111,dam,M,home,0,100_100,ClassGen,12
2919,28,6.32216160041569,sire,F,home,0,100_100,ClassGen,12
2920,29,7.77777777777778,sire,M,home,0,100_100,ClassGen,12
2921,29,4.0833982852689,dam,F,home,0,100_100,ClassGen,12
2922,30,5.07407407407407,dam,M,home,0,100_100,ClassGen,12
2923,29,6.2439594699922,sire,F,home,0,100_100,ClassGen,12
2924,30,8.11111111111111,sire,M,home,0,100_100,ClassGen,12
2925,30,4.08755520914523,dam,F,home,0,100_100,ClassGen,12
2926,31,4.96296296296296,dam,M,home,0,100_100,ClassGen,12
2927,30,6.25948876839659,sire,F,home,0,100_100,ClassGen,12
2928,31,3.77777777777778,sire,M,home,0,100_100,ClassGen,12
2929,31,4.0745648220317,dam,F,home,0,100_100,ClassGen,12
2930,32,5.11111111111111,dam,M,home,0,100_100,ClassGen,12
2931,31,3.62017804154303,sire,F,home,0,100_100,ClassGen,12
2932,32,4.11111111111111,sire,M,home,0,100_100,ClassGen,12
2933,32,4.07482462977397,dam,F,home,0,100_100,ClassGen,12
2934,33,5,dam,M,home,0,100_100,ClassGen,12
2935,32,3.62542406705248,sire,F,home,0,100_100,ClassGen,12
2936,33,4,sire,M,home,0,100_100,ClassGen,12
2937,33,4.09508963367108,dam,F,home,0,100_100,ClassGen,12
2938,34,5.07407407407407,dam,M,home,0,100_100,ClassGen,12
2939,33,3.72686322686323,sire,F,home,0,100_100,ClassGen,12
2940,34,4.22222222222222,sire,M,home,0,100_100,ClassGen,12
2941,34,4.11405559885685,dam,F,home,0,100_100,ClassGen,12
2942,35,5,dam,M,home,0,100_100,ClassGen,12
2943,34,3.75345289631004,sire,F,home,0,100_100,ClassGen,12
2944,35,4.25925925925926,sire,M,home,0,100_100,ClassGen,12
2945,35,4.06573135879449,dam,F,home,0,100_100,ClassGen,12
2946,36,5.11111111111111,dam,M,home,0,100_100,ClassGen,12
2947,35,3.7051466065204,sire,F,home,0,100_100,ClassGen,12
2948,36,3.74074074074074,sire,M,home,0,100_100,ClassGen,12
2949,36,4.0771628994544,dam,F,home,0,100_100,ClassGen,12
2950,37,5,dam,M,home,0,100_100,ClassGen,12
2951,36,3.7172679367653,sire,F,home,0,100_100,ClassGen,12
2952,37,4.18518518518519,sire,M,home,0,100_100,ClassGen,12
2953,37,4.10989867498051,dam,F,home,0,100_100,ClassGen,12
2954,38,5.18518518518518,dam,M,home,0,100_100,ClassGen,12
2955,37,3.7697219361483,sire,F,home,0,100_100,ClassGen,12
2956,38,3.48148148148148,sire,M,home,0,100_100,ClassGen,12
2957,38,4.11431540659912,dam,F,home,0,100_100,ClassGen,12
2958,39,4.88888888888889,dam,M,home,0,100_100,ClassGen,12
2959,38,3.70022325959001,sire,F,home,0,100_100,ClassGen,12
2960,39,4.11111111111111,sire,M,home,0,100_100,ClassGen,12
2961,39,4.09353078721746,dam,F,home,0,100_100,ClassGen,12
2962,40,5.11111111111111,dam,M,home,0,100_100,ClassGen,12
2963,39,3.78977505112474,sire,F,home,0,100_100,ClassGen,12
2964,40,4.18181818181818,sire,M,home,0,100_100,ClassGen,12
2965,40,4.10366328916602,dam,F,home,0,100_100,ClassGen,12
2966,41,4.82222222222222,dam,M,home,0,100_100,ClassGen,12
2967,40,3.73778440880269,sire,F,home,0,100_100,ClassGen,12
2968,41,4.25641025641026,sire,M,home,0,100_100,ClassGen,12
2969,41,4.06962847492855,dam,F,home,0,100_100,ClassGen,12
2970,42,4.84444444444444,dam,M,home,0,100_100,ClassGen,12
2971,41,3.90533462657614,sire,F,home,0,100_100,ClassGen,12
2972,42,4.06282722513089,sire,M,home,0,100_100,ClassGen,12
2973,42,4.07430501428943,dam,F,home,0,100_100,ClassGen,12
2974,43,5.06666666666667,dam,M,home,0,100_100,ClassGen,12
2975,42,3.90493026910234,sire,F,home,0,100_100,ClassGen,12
2976,43,4.10309278350515,sire,M,home,0,100_100,ClassGen,12
2977,43,4.09197194076383,dam,F,home,0,100_100,ClassGen,12
2978,44,4.91111111111111,dam,M,home,0,100_100,ClassGen,12
2979,43,3.90262390670554,sire,F,home,0,100_100,ClassGen,12
2980,44,4.35960591133005,sire,M,home,0,100_100,ClassGen,12
2981,44,4.09431021044427,dam,F,home,0,100_100,ClassGen,12
2982,45,4.97777777777778,dam,M,home,0,100_100,ClassGen,12
2983,44,3.90225856697819,sire,F,home,0,100_100,ClassGen,12
2984,45,4.31443298969072,sire,M,home,0,100_100,ClassGen,12
2985,45,4.09924655754742,dam,F,home,0,100_100,ClassGen,12
2986,46,4.88888888888889,dam,M,home,0,100_100,ClassGen,12
2987,45,3.95216886134779,sire,F,home,0,100_100,ClassGen,12
2988,46,4.06806282722513,sire,M,home,0,100_100,ClassGen,12
2989,46,4.0852169394648,dam,F,home,0,100_100,ClassGen,12
2990,47,5.04444444444444,dam,M,home,0,100_100,ClassGen,12
2991,46,3.95016546622542,sire,F,home,0,100_100,ClassGen,12
2992,47,4.05314009661836,sire,M,home,0,100_100,ClassGen,12
2993,47,4.0833982852689,dam,F,home,0,100_100,ClassGen,12
2994,48,5.04444444444444,dam,M,home,0,100_100,ClassGen,12
2995,47,3.96123573396301,sire,F,home,0,100_100,ClassGen,12
2996,48,3.97860962566845,sire,M,home,0,100_100,ClassGen,12
2997,48,4.08157963107301,dam,F,home,0,100_100,ClassGen,12
2998,49,5.08888888888889,dam,M,home,0,100_100,ClassGen,12
2999,48,3.97642244738893,sire,F,home,0,100_100,ClassGen,12
3000,49,4.00512820512821,sire,M,home,0,100_100,ClassGen,12
3001,19,1,dam,F,import,0,100_100,ClassGen,12
3002,20,1,dam,M,import,0,100_100,ClassGen,12
3003,19,1,sire,F,import,0,100_100,ClassGen,12
3004,20,1,sire,M,import,0,100_100,ClassGen,12
3005,20,1,dam,F,import,0,100_100,ClassGen,12
3006,21,5.008,dam,M,import,0,100_100,ClassGen,12
3007,20,1,sire,F,import,0,100_100,ClassGen,12
3008,21,7.964,sire,M,import,0,100_100,ClassGen,12
3009,21,4.17822811119771,dam,F,import,0,100_100,ClassGen,12
3010,22,4.952,dam,M,import,0,100_100,ClassGen,12
3011,21,4.34346583528189,sire,F,import,0,100_100,ClassGen,12
3012,22,7.908,sire,M,import,0,100_100,ClassGen,12
3013,22,4.15198752922837,dam,F,import,0,100_100,ClassGen,12
3014,23,4.936,dam,M,import,0,100_100,ClassGen,12
3015,22,4.34398545076643,sire,F,import,0,100_100,ClassGen,12
3016,23,8.016,sire,M,import,0,100_100,ClassGen,12
3017,23,4.1215900233827,dam,F,import,0,100_100,ClassGen,12
3018,24,5.132,dam,M,import,0,100_100,ClassGen,12
3019,23,4.35307872174591,sire,F,import,0,100_100,ClassGen,12
3020,24,7.944,sire,M,import,0,100_100,ClassGen,12
3021,24,4.09223174850611,dam,F,import,0,100_100,ClassGen,12
3022,25,5.036,dam,M,import,0,100_100,ClassGen,12
3023,24,4.35749545336451,sire,F,import,0,100_100,ClassGen,12
3024,25,7.924,sire,M,import,0,100_100,ClassGen,12
3025,25,4.07690309171213,dam,F,import,0,100_100,ClassGen,12
3026,26,4.996,dam,M,import,0,100_100,ClassGen,12
3027,25,4.30007794232268,sire,F,import,0,100_100,ClassGen,12
3028,26,7.964,sire,M,import,0,100_100,ClassGen,12
3029,26,4.07950116913484,dam,F,import,0,100_100,ClassGen,12
3030,27,5.008,dam,M,import,0,100_100,ClassGen,12
3031,26,4.32320083138478,sire,F,import,0,100_100,ClassGen,12
3032,27,8.068,sire,M,import,0,100_100,ClassGen,12
3033,27,4.13120290984671,dam,F,import,0,100_100,ClassGen,12
3034,28,5.008,dam,M,import,0,100_100,ClassGen,12
3035,27,4.21486100285789,sire,F,import,0,100_100,ClassGen,12
3036,28,8.14,sire,M,import,0,100_100,ClassGen,12
3037,28,4.0878150168875,dam,F,import,0,100_100,ClassGen,12
3038,29,4.96,dam,M,import,0,100_100,ClassGen,12
3039,28,4.27227851389971,sire,F,import,0,100_100,ClassGen,12
3040,29,8.048,sire,M,import,0,100_100,ClassGen,12
3041,29,4.06261366588724,dam,F,import,0,100_100,ClassGen,12
3042,30,4.98666666666667,dam,M,import,0,100_100,ClassGen,12
3043,29,4.3548973759418,sire,F,import,0,100_100,ClassGen,12
3044,30,8.07333333333333,sire,M,import,0,100_100,ClassGen,12
3045,30,4.07482462977397,dam,F,import,0,100_100,ClassGen,12
3046,31,4.9325,dam,M,import,0,100_100,ClassGen,12
3047,30,4.29332294102364,sire,F,import,0,100_100,ClassGen,12
3048,31,4.1125,sire,M,import,0,100_100,ClassGen,12
3049,31,4.03247596778384,dam,F,import,0,100_100,ClassGen,12
3050,32,4.845,dam,M,import,0,100_100,ClassGen,12
3051,31,3.94500958278048,sire,F,import,0,100_100,ClassGen,12
3052,32,3.8575,sire,M,import,0,100_100,ClassGen,12
3053,32,4.08131982333073,dam,F,import,0,100_100,ClassGen,12
3054,33,4.9975,dam,M,import,0,100_100,ClassGen,12
3055,32,3.82179675994109,sire,F,import,0,100_100,ClassGen,12
3056,33,4.0675,sire,M,import,0,100_100,ClassGen,12
3057,33,4.09794751883606,dam,F,import,0,100_100,ClassGen,12
3058,34,5.03,dam,M,import,0,100_100,ClassGen,12
3059,33,3.86846369126528,sire,F,import,0,100_100,ClassGen,12
3060,34,3.9975,sire,M,import,0,100_100,ClassGen,12
3061,34,4.09041309431021,dam,F,import,0,100_100,ClassGen,12
3062,35,5.085,dam,M,import,0,100_100,ClassGen,12
3063,34,3.85676314235086,sire,F,import,0,100_100,ClassGen,12
3064,35,3.9575,sire,M,import,0,100_100,ClassGen,12
3065,35,4.08989347882567,dam,F,import,0,100_100,ClassGen,12
3066,36,4.9725,dam,M,import,0,100_100,ClassGen,12
3067,35,3.78945035460993,sire,F,import,0,100_100,ClassGen,12
3068,36,4.115,sire,M,import,0,100_100,ClassGen,12
3069,36,4.10158482722785,dam,F,import,0,100_100,ClassGen,12
3070,37,5.0525,dam,M,import,0,100_100,ClassGen,12
3071,36,3.80525228681027,sire,F,import,0,100_100,ClassGen,12
3072,37,4.1125,sire,M,import,0,100_100,ClassGen,12
3073,37,4.0771628994544,dam,F,import,0,100_100,ClassGen,12
3074,38,4.9625,dam,M,import,0,100_100,ClassGen,12
3075,37,3.87579195520849,sire,F,import,0,100_100,ClassGen,12
3076,38,3.97,sire,M,import,0,100_100,ClassGen,12
3077,38,4.07612366848532,dam,F,import,0,100_100,ClassGen,12
3078,39,5.0275,dam,M,import,0,100_100,ClassGen,12
3079,38,3.83311140701287,sire,F,import,0,100_100,ClassGen,12
3080,39,3.9575,sire,M,import,0,100_100,ClassGen,12
3081,39,4.07768251493894,dam,F,import,0,100_100,ClassGen,12
3082,40,4.9825,dam,M,import,0,100_100,ClassGen,12
3083,39,3.89094107299912,sire,F,import,0,100_100,ClassGen,12
3084,40,4.00674157303371,sire,M,import,0,100_100,ClassGen,12
3085,40,4.06469212782541,dam,F,import,0,100_100,ClassGen,12
3086,41,4.9975,dam,M,import,0,100_100,ClassGen,12
3087,40,3.88349800914319,sire,F,import,0,100_100,ClassGen,12
3088,41,3.99775280898876,sire,M,import,0,100_100,ClassGen,12
3089,41,4.05975578072227,dam,F,import,0,100_100,ClassGen,12
3090,42,4.9525,dam,M,import,0,100_100,ClassGen,12
3091,41,3.79031392540918,sire,F,import,0,100_100,ClassGen,12
3092,42,3.97977528089888,sire,M,import,0,100_100,ClassGen,12
3093,42,4.07638347622759,dam,F,import,0,100_100,ClassGen,12
3094,43,5.06,dam,M,import,0,100_100,ClassGen,12
3095,42,3.79470643557705,sire,F,import,0,100_100,ClassGen,12
3096,43,4.12584269662921,sire,M,import,0,100_100,ClassGen,12
3097,43,4.07040789815536,dam,F,import,0,100_100,ClassGen,12
3098,44,5,dam,M,import,0,100_100,ClassGen,12
3099,43,3.79989248756888,sire,F,import,0,100_100,ClassGen,12
3100,44,4.10561797752809,sire,M,import,0,100_100,ClassGen,12
3101,44,4.07144712912445,dam,F,import,0,100_100,ClassGen,12
3102,45,5.095,dam,M,import,0,100_100,ClassGen,12
3103,44,3.79844337090714,sire,F,import,0,100_100,ClassGen,12
3104,45,4.1123595505618,sire,M,import,0,100_100,ClassGen,12
3105,45,4.08287866978436,dam,F,import,0,100_100,ClassGen,12
3106,46,5.01,dam,M,import,0,100_100,ClassGen,12
3107,45,3.84604026845638,sire,F,import,0,100_100,ClassGen,12
3108,46,3.98651685393258,sire,M,import,0,100_100,ClassGen,12
3109,46,4.07820213042349,dam,F,import,0,100_100,ClassGen,12
3110,47,5.035,dam,M,import,0,100_100,ClassGen,12
3111,46,3.81646333288645,sire,F,import,0,100_100,ClassGen,12
3112,47,4.01348314606742,sire,M,import,0,100_100,ClassGen,12
3113,47,4.07976097687711,dam,F,import,0,100_100,ClassGen,12
3114,48,4.98,dam,M,import,0,100_100,ClassGen,12
3115,47,3.87691686844229,sire,F,import,0,100_100,ClassGen,12
3116,48,3.95730337078652,sire,M,import,0,100_100,ClassGen,12
3117,48,4.09560924915562,dam,F,import,0,100_100,ClassGen,12
3118,49,5.07,dam,M,import,0,100_100,ClassGen,12
3119,48,3.86055563011676,sire,F,import,0,100_100,ClassGen,12
3120,49,3.93258426966292,sire,M,import,0,100_100,ClassGen,12
3121,19,1,dam,F,home,0,100_100,ClassGen,13
3122,20,1,dam,M,home,0,100_100,ClassGen,13
3123,19,1,sire,F,home,0,100_100,ClassGen,13
3124,20,1,sire,M,home,0,100_100,ClassGen,13
3125,20,1,dam,F,home,0,100_100,ClassGen,13
3126,21,5.25925925925926,dam,M,home,0,100_100,ClassGen,13
3127,20,1,sire,F,home,0,100_100,ClassGen,13
3128,21,7.66666666666667,sire,M,home,0,100_100,ClassGen,13
3129,21,4.22083658093011,dam,F,home,0,100_100,ClassGen,13
3130,22,5.03703703703704,dam,M,home,0,100_100,ClassGen,13
3131,21,6.72616263964666,sire,F,home,0,100_100,ClassGen,13
3132,22,7.96296296296296,sire,M,home,0,100_100,ClassGen,13
3133,22,4.17043387892959,dam,F,home,0,100_100,ClassGen,13
3134,23,5.22222222222222,dam,M,home,0,100_100,ClassGen,13
3135,22,6.55416991426345,sire,F,home,0,100_100,ClassGen,13
3136,23,7.59259259259259,sire,M,home,0,100_100,ClassGen,13
3137,23,4.16082099246558,dam,F,home,0,100_100,ClassGen,13
3138,24,5.11111111111111,dam,M,home,0,100_100,ClassGen,13
3139,23,6.26916082099247,sire,F,home,0,100_100,ClassGen,13
3140,24,8.03703703703704,sire,M,home,0,100_100,ClassGen,13
3141,24,4.10340348142375,dam,F,home,0,100_100,ClassGen,13
3142,25,4.92592592592593,dam,M,home,0,100_100,ClassGen,13
3143,24,6.32242140815796,sire,F,home,0,100_100,ClassGen,13
3144,25,7.88888888888889,sire,M,home,0,100_100,ClassGen,13
3145,25,4.08729540140296,dam,F,home,0,100_100,ClassGen,13
3146,26,4.88888888888889,dam,M,home,0,100_100,ClassGen,13
3147,25,6.32346063912705,sire,F,home,0,100_100,ClassGen,13
3148,26,7.81481481481482,sire,M,home,0,100_100,ClassGen,13
3149,26,4.09560924915563,dam,F,home,0,100_100,ClassGen,13
3150,27,5,dam,M,home,0,100_100,ClassGen,13
3151,26,6.32501948558067,sire,F,home,0,100_100,ClassGen,13
3152,27,7.92592592592593,sire,M,home,0,100_100,ClassGen,13
3153,27,4.11483502208366,dam,F,home,0,100_100,ClassGen,13
3154,28,5,dam,M,home,0,100_100,ClassGen,13
3155,27,6.30163678877631,sire,F,home,0,100_100,ClassGen,13
3156,28,7.81481481481482,sire,M,home,0,100_100,ClassGen,13
3157,28,4.0745648220317,dam,F,home,0,100_100,ClassGen,13
3158,29,4.96296296296296,dam,M,home,0,100_100,ClassGen,13
3159,28,6.35593660691089,sire,F,home,0,100_100,ClassGen,13
3160,29,8.22222222222222,sire,M,home,0,100_100,ClassGen,13
3161,29,4.10756040530008,dam,F,home,0,100_100,ClassGen,13
3162,30,5.22222222222222,dam,M,home,0,100_100,ClassGen,13
3163,29,6.42608469732398,sire,F,home,0,100_100,ClassGen,13
3164,30,8.07407407407407,sire,M,home,0,100_100,ClassGen,13
3165,30,4.09794751883606,dam,F,home,0,100_100,ClassGen,13
3166,31,5.07407407407407,dam,M,home,0,100_100,ClassGen,13
3167,30,6.2206222679352,sire,F,home,0,100_100,ClassGen,13
3168,31,4.11111111111111,sire,M,home,0,100_100,ClassGen,13
3169,31,4.03793193037153,dam,F,home,0,100_100,ClassGen,13
3170,32,4.96296296296296,dam,M,home,0,100_100,ClassGen,13
3171,31,3.63433711380524,sire,F,home,0,100_100,ClassGen,13
3172,32,4.11111111111111,sire,M,home,0,100_100,ClassGen,13
3173,32,4.07924136139257,dam,F,home,0,100_100,ClassGen,13
3174,33,4.88888888888889,dam,M,home,0,100_100,ClassGen,13
3175,32,3.69037900874636,sire,F,home,0,100_100,ClassGen,13
3176,33,4,sire,M,home,0,100_100,ClassGen,13
3177,33,4.10885944401143,dam,F,home,0,100_100,ClassGen,13
3178,34,4.92592592592593,dam,M,home,0,100_100,ClassGen,13
3179,33,3.68581286787091,sire,F,home,0,100_100,ClassGen,13
3180,34,4.03703703703704,sire,M,home,0,100_100,ClassGen,13
3181,34,4.09431021044427,dam,F,home,0,100_100,ClassGen,13
3182,35,4.81481481481482,dam,M,home,0,100_100,ClassGen,13
3183,34,3.7077935430804,sire,F,home,0,100_100,ClassGen,13
3184,35,4.22222222222222,sire,M,home,0,100_100,ClassGen,13
3185,35,4.10392309690829,dam,F,home,0,100_100,ClassGen,13
3186,36,4.96296296296296,dam,M,home,0,100_100,ClassGen,13
3187,35,3.68105763272051,sire,F,home,0,100_100,ClassGen,13
3188,36,3.77777777777778,sire,M,home,0,100_100,ClassGen,13
3189,36,4.10314367368148,dam,F,home,0,100_100,ClassGen,13
3190,37,5,dam,M,home,0,100_100,ClassGen,13
3191,36,3.61773763087662,sire,F,home,0,100_100,ClassGen,13
3192,37,3.81481481481481,sire,M,home,0,100_100,ClassGen,13
3193,37,4.10262405819693,dam,F,home,0,100_100,ClassGen,13
3194,38,4.85185185185185,dam,M,home,0,100_100,ClassGen,13
3195,37,3.73471882640587,sire,F,home,0,100_100,ClassGen,13
3196,38,3.66666666666667,sire,M,home,0,100_100,ClassGen,13
3197,38,4.11587425305274,dam,F,home,0,100_100,ClassGen,13
3198,39,5.33333333333333,dam,M,home,0,100_100,ClassGen,13
3199,38,3.73021363173957,sire,F,home,0,100_100,ClassGen,13
3200,39,3.96296296296296,sire,M,home,0,100_100,ClassGen,13
3201,39,4.1260067550013,dam,F,home,0,100_100,ClassGen,13
3202,40,5.02222222222222,dam,M,home,0,100_100,ClassGen,13
3203,39,3.72145187601958,sire,F,home,0,100_100,ClassGen,13
3204,40,3.86740331491713,sire,M,home,0,100_100,ClassGen,13
3205,40,4.09093270979475,dam,F,home,0,100_100,ClassGen,13
3206,41,5,dam,M,home,0,100_100,ClassGen,13
3207,40,3.7225604132079,sire,F,home,0,100_100,ClassGen,13
3208,41,4.0561797752809,sire,M,home,0,100_100,ClassGen,13
3209,41,4.09093270979475,dam,F,home,0,100_100,ClassGen,13
3210,42,5.04444444444444,dam,M,home,0,100_100,ClassGen,13
3211,41,3.93800752624282,sire,F,home,0,100_100,ClassGen,13
3212,42,4.16915422885572,sire,M,home,0,100_100,ClassGen,13
3213,42,4.11795271499091,dam,F,home,0,100_100,ClassGen,13
3214,43,5.08888888888889,dam,M,home,0,100_100,ClassGen,13
3215,42,3.8685647425897,sire,F,home,0,100_100,ClassGen,13
3216,43,4.05978260869565,sire,M,home,0,100_100,ClassGen,13
3217,43,4.09145232527929,dam,F,home,0,100_100,ClassGen,13
3218,44,5.15555555555556,dam,M,home,0,100_100,ClassGen,13
3219,43,3.95261310452418,sire,F,home,0,100_100,ClassGen,13
3220,44,4.09644670050761,sire,M,home,0,100_100,ClassGen,13
3221,44,4.10236425045466,dam,F,home,0,100_100,ClassGen,13
3222,45,4.82222222222222,dam,M,home,0,100_100,ClassGen,13
3223,44,3.95614889885013,sire,F,home,0,100_100,ClassGen,13
3224,45,4.23152709359606,sire,M,home,0,100_100,ClassGen,13
3225,45,4.08807482462977,dam,F,home,0,100_100,ClassGen,13
3226,46,4.97777777777778,dam,M,home,0,100_100,ClassGen,13
3227,45,3.89824561403509,sire,F,home,0,100_100,ClassGen,13
3228,46,4.15873015873016,sire,M,home,0,100_100,ClassGen,13
3229,46,4.06547155105222,dam,F,home,0,100_100,ClassGen,13
3230,47,4.93333333333333,dam,M,home,0,100_100,ClassGen,13
3231,46,3.97649363369246,sire,F,home,0,100_100,ClassGen,13
3232,47,4.23497267759563,sire,M,home,0,100_100,ClassGen,13
3233,47,4.10444271239283,dam,F,home,0,100_100,ClassGen,13
3234,48,5.08888888888889,dam,M,home,0,100_100,ClassGen,13
3235,47,3.90916149068323,sire,F,home,0,100_100,ClassGen,13
3236,48,4.19672131147541,sire,M,home,0,100_100,ClassGen,13
3237,48,4.08417770849571,dam,F,home,0,100_100,ClassGen,13
3238,49,5.02222222222222,dam,M,home,0,100_100,ClassGen,13
3239,48,3.92237531535028,sire,F,home,0,100_100,ClassGen,13
3240,49,4.35978835978836,sire,M,home,0,100_100,ClassGen,13
3241,19,1,dam,F,import,0,100_100,ClassGen,13
3242,20,1,dam,M,import,0,100_100,ClassGen,13
3243,19,1,sire,F,import,0,100_100,ClassGen,13
3244,20,1,sire,M,import,0,100_100,ClassGen,13
3245,20,1,dam,F,import,0,100_100,ClassGen,13
3246,21,5.008,dam,M,import,0,100_100,ClassGen,13
3247,20,1,sire,F,import,0,100_100,ClassGen,13
3248,21,8.016,sire,M,import,0,100_100,ClassGen,13
3249,21,4.15224733697064,dam,F,import,0,100_100,ClassGen,13
3250,22,4.916,dam,M,import,0,100_100,ClassGen,13
3251,21,4.35827487659132,sire,F,import,0,100_100,ClassGen,13
3252,22,7.904,sire,M,import,0,100_100,ClassGen,13
3253,22,4.14809041309431,dam,F,import,0,100_100,ClassGen,13
3254,23,4.988,dam,M,import,0,100_100,ClassGen,13
3255,22,4.39101065211743,sire,F,import,0,100_100,ClassGen,13
3256,23,8.076,sire,M,import,0,100_100,ClassGen,13
3257,23,4.16497791634191,dam,F,import,0,100_100,ClassGen,13
3258,24,4.928,dam,M,import,0,100_100,ClassGen,13
3259,23,4.39984411535464,sire,F,import,0,100_100,ClassGen,13
3260,24,7.964,sire,M,import,0,100_100,ClassGen,13
3261,24,4.06780982073266,dam,F,import,0,100_100,ClassGen,13
3262,25,4.936,dam,M,import,0,100_100,ClassGen,13
3263,24,4.39958430761237,sire,F,import,0,100_100,ClassGen,13
3264,25,7.908,sire,M,import,0,100_100,ClassGen,13
3265,25,4.07118732138218,dam,F,import,0,100_100,ClassGen,13
3266,26,5.032,dam,M,import,0,100_100,ClassGen,13
3267,25,4.28890620940504,sire,F,import,0,100_100,ClassGen,13
3268,26,7.996,sire,M,import,0,100_100,ClassGen,13
3269,26,4.06131462717589,dam,F,import,0,100_100,ClassGen,13
