"VREDNOST_12_PV","DRZ_ORIG_ZIVAL","STEV_ORIG_ZIVAL","PASMA","DAT_ROJSTVO"
132.6,"US","73896769",3,12-10-2014
148.5,"US","73896769",3,12-10-2014
134.8,"US","73896769",3,12-10-2014
137.6,"US","73896769",3,12-10-2014
127.7,"US","73896769",3,12-10-2014
137.9,"US","73896769",3,12-10-2014
125.5,"US","73896769",3,12-10-2014
131.7,"US","73896769",3,12-10-2014
79.6,"US","71630809",3,10-09-2012
92.1,"US","71630809",3,10-09-2012
149.3,"US","71630809",3,10-09-2012
112.9,"US","71630809",3,10-09-2012
107.8,"US","71630809",3,10-09-2012
151.9,"US","71630809",3,10-09-2012
112.8,"US","71630809",3,10-09-2012
136.9,"US","71630809",3,10-09-2012
119.5,"US","71630809",3,10-09-2012
134.1,"US","71630809",3,10-09-2012
141.4,"US","71630809",3,10-09-2012
131.6,"US","71630809",3,10-09-2012
143.9,"US","71630809",3,10-09-2012
118.9,"US","71630809",3,10-09-2012
73.3,"US","71630809",3,10-09-2012
145.1,"US","71630809",3,10-09-2012
135.2,"US","71630809",3,10-09-2012
112.3,"US","71630809",3,10-09-2012
122.2,"US","71630809",3,10-09-2012
155.1,"US","71630809",3,10-09-2012
133.6,"US","71630809",3,10-09-2012
116.2,"US","71630809",3,10-09-2012
150.9,"US","71630809",3,10-09-2012
110.7,"US","71630809",3,10-09-2012
101.2,"US","71630809",3,10-09-2012
128.8,"US","71630809",3,10-09-2012
137.1,"US","71630809",3,10-09-2012
117.6,"US","71630809",3,10-09-2012
119,"US","71630809",3,10-09-2012
111.4,"US","3127601762",3,01-01-1950
120.1,"US","3127601762",3,01-01-1950
99.5,"US","3127601762",3,01-01-1950
118,"US","3127601762",3,01-01-1950
100.6,"US","3127601762",3,01-01-1950
124.3,"US","3127601762",3,01-01-1950
122,"US","3127601762",3,01-01-1950
131.6,"US","3127601762",3,01-01-1950
132.8,"US","3127601762",3,01-01-1950
113,"US","3127601762",3,01-01-1950
85.3,"US","3127601762",3,01-01-1950
83.6,"US","3127601762",3,01-01-1950
117.1,"US","3127601762",3,01-01-1950
104.4,"US","3127601762",3,01-01-1950
110.5,"US","3127601762",3,01-01-1950
135.8,"US","3127601762",3,01-01-1950
118.5,"US","3127601762",3,01-01-1950
101.2,"IT","PN0000105557",1,12-05-1995
119.1,"IT","PN0000105557",1,12-05-1995
106,"IT","PN0000105557",1,12-05-1995
90.6,"IT","PN0000105557",1,12-05-1995
116.8,"IT","PN0000105557",1,12-05-1995
128.4,"IT","PN0000105557",1,12-05-1995
106.2,"IT","PN0000105557",1,12-05-1995
112.7,"IT","PN0000105557",1,12-05-1995
102.5,"IT","TN0000146141",1,25-10-1994
102.9,"IT","TN0000146141",1,25-10-1994
108.6,"IT","TN0000146141",1,25-10-1994
156.1,"IT","TN0000146141",1,25-10-1994
106,"IT","TN0000146141",1,25-10-1994
100.6,"IT","TN0000146141",1,25-10-1994
116.5,"IT","TN0000146141",1,25-10-1994
91,"IT","TN0000146141",1,25-10-1994
135.6,"IT","TN0000146141",1,25-10-1994
103.4,"IT","TN0000146141",1,25-10-1994
117.7,"IT","TN0000146141",1,25-10-1994
125.7,"IT","TN0000146141",1,25-10-1994
98,"IT","TN0000146141",1,25-10-1994
124.3,"IT","TN0000146141",1,25-10-1994
135.1,"IT","TN0000146141",1,25-10-1994
110.5,"IT","TN0000146141",1,25-10-1994
116.8,"IT","TN0000146141",1,25-10-1994
93,"IT","TN0000146141",1,25-10-1994
110.5,"IT","TN0000146141",1,25-10-1994
152.5,"IT","TN0000146141",1,25-10-1994
45.5,"IT","TN0000146141",1,25-10-1994
120.4,"IT","TN0000146141",1,25-10-1994
120.4,"IT","TN0000146141",1,25-10-1994
128.6,"IT","TN0000146141",1,25-10-1994
102.7,"IT","TN0000146141",1,25-10-1994
121.2,"IT","TN0000146141",1,25-10-1994
142.3,"IT","TN0000146141",1,25-10-1994
111,"IT","TN0000146141",1,25-10-1994
110.5,"IT","TN0000146141",1,25-10-1994
112.7,"IT","TN0000146141",1,25-10-1994
120.6,"IT","TN0000146141",1,25-10-1994
110.2,"IT","TN0000146141",1,25-10-1994
121.9,"IT","TN0000146141",1,25-10-1994
125.5,"IT","TN0000146141",1,25-10-1994
102.5,"DE","0928971331",2,01-01-1950
97.8,"DE","0928971331",2,01-01-1950
99.5,"DE","0928971331",2,01-01-1950
97.1,"DE","0928971331",2,01-01-1950
116.8,"DE","0928971331",2,01-01-1950
100.1,"DE","0928971331",2,01-01-1950
115.3,"DE","0928971331",2,01-01-1950
110.8,"DE","0807702732",2,07-02-1992
101.1,"DE","0807702732",2,07-02-1992
105.3,"DE","0807702732",2,07-02-1992
115.4,"DE","0807702732",2,07-02-1992
106.7,"DE","0807702732",2,07-02-1992
111.7,"DE","0807702732",2,07-02-1992
94.8,"DE","0807702732",2,07-02-1992
87.5,"SI","2068188",1,26-01-2001
110.3,"SI","2068188",1,26-01-2001
113,"SI","2068188",1,26-01-2001
98.5,"SI","2068188",1,26-01-2001
86,"SI","2068188",1,26-01-2001
119.9,"SI","2068188",1,26-01-2001
99.7,"SI","2068188",1,26-01-2001
93.3,"SI","2068188",1,26-01-2001
96.9,"SI","2068188",1,26-01-2001
96.6,"SI","2068188",1,26-01-2001
94.3,"SI","2068188",1,26-01-2001
88.7,"SI","2068188",1,26-01-2001
96.1,"SI","2068188",1,26-01-2001
140.6,"SI","2068188",1,26-01-2001
107.8,"SI","2068188",1,26-01-2001
90.6,"SI","2068188",1,26-01-2001
71.1,"SI","2068188",1,26-01-2001
99,"SI","2068188",1,26-01-2001
89.8,"SI","2068188",1,26-01-2001
97.4,"SI","2068188",1,26-01-2001
81.2,"SI","2068188",1,26-01-2001
106.7,"SI","2068188",1,26-01-2001
95.8,"SI","2068188",1,26-01-2001
131.7,"SI","2068188",1,26-01-2001
110.6,"SI","2068188",1,26-01-2001
103.2,"SI","2068188",1,26-01-2001
114.8,"SI","2068188",1,26-01-2001
88.1,"NL","817378529",3,03-07-1992
99.6,"NL","817378529",3,03-07-1992
91.1,"NL","817378529",3,03-07-1992
91.1,"NL","817378529",3,03-07-1992
79.4,"NL","817378529",3,03-07-1992
104.7,"NL","817378529",3,03-07-1992
69.4,"NL","817378529",3,03-07-1992
113.7,"NL","817378529",3,03-07-1992
115.8,"NL","817378529",3,03-07-1992
108.1,"NL","817378529",3,03-07-1992
114.2,"NL","817378529",3,03-07-1992
118.1,"NL","817378529",3,03-07-1992
103.5,"NL","817378529",3,03-07-1992
99.9,"NL","817378529",3,03-07-1992
91.5,"NL","817378529",3,03-07-1992
116.1,"NL","817378529",3,03-07-1992
107.1,"NL","817378529",3,03-07-1992
83,"NL","817378529",3,03-07-1992
63.5,"NL","817378529",3,03-07-1992
63.4,"NL","817378529",3,03-07-1992
101.9,"NL","817378529",3,03-07-1992
98.9,"NL","817378529",3,03-07-1992
77.3,"NL","817378529",3,03-07-1992
100.4,"NL","817378529",3,03-07-1992
112.8,"NL","817378529",3,03-07-1992
98.8,"NL","817378529",3,03-07-1992
104.9,"NL","817378529",3,03-07-1992
101.2,"NL","817378529",3,03-07-1992
127.5,"NL","817378529",3,03-07-1992
97.6,"DE","0726548021",3,06-03-1990
153.2,"DE","0726548021",3,06-03-1990
115.5,"DE","0726548021",3,06-03-1990
118.6,"DE","0726548021",3,06-03-1990
89.2,"DE","0726548021",3,06-03-1990
100.9,"DE","0726548021",3,06-03-1990
94.9,"DE","0726548021",3,06-03-1990
96,"DE","0726548021",3,06-03-1990
102.6,"DE","0726548021",3,06-03-1990
99,"DE","0726548021",3,06-03-1990
96.4,"DE","0726548021",3,06-03-1990
99.8,"DE","0726548021",3,06-03-1990
112.5,"DE","0726548021",3,06-03-1990
102.4,"DE","0726548021",3,06-03-1990
96.2,"DE","0726548021",3,06-03-1990
117.7,"DE","0726548021",3,06-03-1990
77.6,"DE","0726548021",3,06-03-1990
114.8,"DE","0726548021",3,06-03-1990
131.2,"DE","0726548021",3,06-03-1990
109.5,"DE","0726548021",3,06-03-1990
88.4,"DE","0726548021",3,06-03-1990
123.4,"DE","0726548021",3,06-03-1990
91.1,"DE","0726548021",3,06-03-1990
93.1,"DE","0726548021",3,06-03-1990
62.8,"DE","0726548021",3,06-03-1990
96.6,"DE","0726548021",3,06-03-1990
116.4,"DE","0726548021",3,06-03-1990
116.2,"DE","0726548021",3,06-03-1990
118.4,"DE","0726548021",3,06-03-1990
118.6,"DE","0726548021",3,06-03-1990
117.5,"DE","0726548021",3,06-03-1990
132.5,"DE","0726548021",3,06-03-1990
89.1,"DE","0726548021",3,06-03-1990
137.8,"DE","0726548021",3,06-03-1990
76.8,"DE","0726548021",3,06-03-1990
82,"DE","0726548021",3,06-03-1990
99.3,"NL","861854718",3,16-01-1994
108.9,"NL","861854718",3,16-01-1994
96.4,"NL","861854718",3,16-01-1994
109.2,"NL","861854718",3,16-01-1994
103.2,"NL","861854718",3,16-01-1994
91.8,"NL","861854718",3,16-01-1994
108.5,"NL","861854718",3,16-01-1994
90.5,"NL","861854718",3,16-01-1994
101.4,"NL","861854718",3,16-01-1994
99.5,"NL","861854718",3,16-01-1994
100.2,"NL","861854718",3,16-01-1994
89.2,"NL","861854718",3,16-01-1994
89.2,"NL","861854718",3,16-01-1994
98.7,"NL","861854718",3,16-01-1994
83.2,"NL","861854718",3,16-01-1994
102.7,"NL","861854718",3,16-01-1994
74.8,"NL","861854718",3,16-01-1994
108.7,"NL","861854718",3,16-01-1994
94.2,"NL","861854718",3,16-01-1994
91.7,"NL","861854718",3,16-01-1994
82.7,"NL","861854718",3,16-01-1994
79.7,"NL","861854718",3,16-01-1994
114.2,"NL","861854718",3,16-01-1994
98.2,"NL","861854718",3,16-01-1994
105.9,"NL","861854718",3,16-01-1994
81.4,"NL","861854718",3,16-01-1994
104.9,"DE","0913703528",2,10-02-1991
102.4,"DE","0913703528",2,10-02-1991
106.8,"DE","0913703528",2,10-02-1991
99.7,"DE","0913703528",2,10-02-1991
104.4,"DE","0913703528",2,10-02-1991
108.5,"DE","0913703528",2,10-02-1991
109.1,"DE","0913703528",2,10-02-1991
100.3,"DE","0923439606",2,13-11-1984
100.6,"DE","0923439606",2,13-11-1984
98.9,"DE","0923439606",2,13-11-1984
100,"DE","0923439606",2,13-11-1984
104.1,"DE","0923439606",2,13-11-1984
95.3,"DE","0923439606",2,13-11-1984
109.9,"DE","0923439606",2,13-11-1984
97.9,"DE","0914975643",2,17-03-1994
98.2,"DE","0914975643",2,17-03-1994
96.7,"DE","0914975643",2,17-03-1994
92,"DE","0914975643",2,17-03-1994
91.3,"DE","0914975643",2,17-03-1994
98.1,"DE","0914975643",2,17-03-1994
105.5,"DE","0914975643",2,17-03-1994
112.6,"DE","0916583602",1,13-09-1993
100.9,"DE","0916583602",1,13-09-1993
104.7,"DE","0916583602",1,13-09-1993
123,"DE","0916583602",1,13-09-1993
106.6,"DE","0916583602",1,13-09-1993
93.4,"DE","0916583602",1,13-09-1993
73.3,"DE","0916583602",1,13-09-1993
125.3,"DE","0916583602",1,13-09-1993
111.3,"DE","0916583602",1,13-09-1993
101.7,"DE","0916583602",1,13-09-1993
108.4,"DE","0916583602",1,13-09-1993
112.9,"DE","0916583602",1,13-09-1993
101.8,"DE","0916583602",1,13-09-1993
100,"DE","0916583602",1,13-09-1993
97.4,"DE","0916583602",1,13-09-1993
99.8,"DE","0916583602",1,13-09-1993
77.6,"DE","0916583602",1,13-09-1993
114.7,"DE","0916583602",1,13-09-1993
87.4,"DE","0916583602",1,13-09-1993
120.9,"DE","0916583602",1,13-09-1993
131.3,"DE","0916583602",1,13-09-1993
141.7,"DE","0916583602",1,13-09-1993
98.1,"DE","0916583602",1,13-09-1993
59.8,"DE","0916583602",1,13-09-1993
97.8,"DE","0916583602",1,13-09-1993
130.1,"DE","0916583602",1,13-09-1993
114.1,"DE","0916583602",1,13-09-1993
86.4,"DE","0916583602",1,13-09-1993
138.2,"DE","0916583602",1,13-09-1993
84.6,"DE","0505856175",15,10-04-1990
97,"DE","0505856175",15,10-04-1990
102.4,"DE","0505856175",15,10-04-1990
100.5,"DE","0505856175",15,10-04-1990
94.9,"DE","0505856175",15,10-04-1990
93.7,"DE","0505856175",15,10-04-1990
91.7,"DE","0505856175",15,10-04-1990
109,"DE","0505856175",15,10-04-1990
100.8,"DE","0505856175",15,10-04-1990
96.6,"DE","0505856175",15,10-04-1990
85.2,"DE","0505856175",15,10-04-1990
88,"DE","0505856175",15,10-04-1990
74.4,"DE","0505856175",15,10-04-1990
95.1,"DE","0505856175",15,10-04-1990
95.4,"DE","0505856175",15,10-04-1990
94.4,"DE","0505856175",15,10-04-1990
94.1,"DE","0505856175",15,10-04-1990
104.9,"DE","0505856175",15,10-04-1990
78.9,"DE","0505856175",15,10-04-1990
90.3,"DE","0505856175",15,10-04-1990
97.2,"DE","0505856175",15,10-04-1990
95.7,"DE","0505856175",15,10-04-1990
108.3,"DE","0505856175",15,10-04-1990
88.7,"DE","0505856175",15,10-04-1990
98,"DE","0505856175",15,10-04-1990
85.6,"DE","0505856175",15,10-04-1990
106.9,"DE","0506089213",3,25-12-1991
90.9,"DE","0506089213",3,25-12-1991
102.5,"DE","0506089213",3,25-12-1991
83.8,"DE","0506089213",3,25-12-1991
86,"DE","0506089213",3,25-12-1991
98.2,"DE","0506089213",3,25-12-1991
94.4,"DE","0506089213",3,25-12-1991
84.8,"DE","0506089213",3,25-12-1991
100.6,"DE","0506089213",3,25-12-1991
89,"DE","0506089213",3,25-12-1991
91.2,"DE","0506089213",3,25-12-1991
90.9,"DE","0506089213",3,25-12-1991
106.9,"DE","0506089213",3,25-12-1991
115.4,"DE","0506089213",3,25-12-1991
116.6,"DE","0506089213",3,25-12-1991
109.7,"DE","0506089213",3,25-12-1991
95.6,"DE","0506089213",3,25-12-1991
87.6,"DE","0506089213",3,25-12-1991
98.4,"DE","0506089213",3,25-12-1991
101.6,"DE","0506089213",3,25-12-1991
100.8,"DE","0506089213",3,25-12-1991
103.8,"DE","0506089213",3,25-12-1991
85.7,"DE","0506089213",3,25-12-1991
87.4,"DE","0506089213",3,25-12-1991
119.3,"DE","0506089213",3,25-12-1991
92.8,"DE","0506089213",3,25-12-1991
84.9,"DE","1021540619",3,23-11-1994
88.5,"DE","1021540619",3,23-11-1994
96.5,"DE","1021540619",3,23-11-1994
97.7,"DE","1021540619",3,23-11-1994
87.9,"DE","1021540619",3,23-11-1994
85.8,"DE","1021540619",3,23-11-1994
115.8,"DE","1021540619",3,23-11-1994
96.7,"DE","1021540619",3,23-11-1994
89.4,"DE","1021540619",3,23-11-1994
108.5,"DE","1021540619",3,23-11-1994
109.7,"DE","1021540619",3,23-11-1994
94.7,"DE","1021540619",3,23-11-1994
104.6,"DE","1021540619",3,23-11-1994
122.8,"DE","1021540619",3,23-11-1994
103.3,"DE","1021540619",3,23-11-1994
102.3,"DE","1021540619",3,23-11-1994
87,"DE","1021540619",3,23-11-1994
94.9,"DE","1021540619",3,23-11-1994
100.6,"DE","1021540619",3,23-11-1994
93.9,"DE","1021540619",3,23-11-1994
103.5,"DE","1021540619",3,23-11-1994
105.7,"DE","1021540619",3,23-11-1994
98.9,"DE","1021540619",3,23-11-1994
88.1,"DE","1021540619",3,23-11-1994
93.1,"DE","1021540619",3,23-11-1994
94.4,"DE","1021540619",3,23-11-1994
102.1,"DE","0727310594",3,24-09-1991
105.8,"DE","0727310594",3,24-09-1991
89.3,"DE","0727310594",3,24-09-1991
88.4,"DE","0727310594",3,24-09-1991
101.5,"DE","0727310594",3,24-09-1991
117.5,"DE","0727310594",3,24-09-1991
93.4,"DE","0727310594",3,24-09-1991
108.9,"DE","0727310594",3,24-09-1991
85.5,"DE","0727310594",3,24-09-1991
98.8,"DE","0727310594",3,24-09-1991
100.6,"DE","0727310594",3,24-09-1991
91.8,"DE","0727310594",3,24-09-1991
94.4,"DE","0727310594",3,24-09-1991
118.3,"DE","0727310594",3,24-09-1991
99,"DE","0727310594",3,24-09-1991
100.2,"DE","0727310594",3,24-09-1991
92.4,"DE","0727310594",3,24-09-1991
92.3,"DE","0727310594",3,24-09-1991
89.9,"DE","0727310594",3,24-09-1991
95.3,"DE","0727310594",3,24-09-1991
110.7,"DE","0727310594",3,24-09-1991
101.7,"DE","0727310594",3,24-09-1991
91.6,"DE","0727310594",3,24-09-1991
82.4,"DE","0727310594",3,24-09-1991
68.9,"DE","0727310594",3,24-09-1991
106.4,"DE","0727310594",3,24-09-1991
95.3,"DK","236698",3,23-03-1995
102.3,"DK","236698",3,23-03-1995
103.2,"DK","236698",3,23-03-1995
93.9,"DK","236698",3,23-03-1995
93.9,"DK","236698",3,23-03-1995
94,"DK","236698",3,23-03-1995
102.3,"DK","236698",3,23-03-1995
110.8,"DK","236698",3,23-03-1995
103.4,"DK","236698",3,23-03-1995
79.1,"DK","236698",3,23-03-1995
103.6,"DK","236698",3,23-03-1995
99.4,"DK","236698",3,23-03-1995
100.6,"DK","236698",3,23-03-1995
109.4,"DK","236698",3,23-03-1995
86.5,"DK","236698",3,23-03-1995
90,"DK","236698",3,23-03-1995
97,"DK","236698",3,23-03-1995
89.3,"DK","236698",3,23-03-1995
95.2,"DK","236698",3,23-03-1995
112.7,"DK","236698",3,23-03-1995
103.9,"DK","236698",3,23-03-1995
102.2,"DK","236698",3,23-03-1995
106.7,"DK","236698",3,23-03-1995
80.6,"DK","236698",3,23-03-1995
89.9,"DK","236698",3,23-03-1995
91.6,"DK","236698",3,23-03-1995
103.4,"DK","236698",3,23-03-1995
94.5,"DK","236417",3,30-01-1995
136.2,"DK","236417",3,30-01-1995
80.7,"DK","236417",3,30-01-1995
116.1,"DK","236417",3,30-01-1995
130.4,"DK","236417",3,30-01-1995
106.6,"DK","236417",3,30-01-1995
81.9,"DK","236417",3,30-01-1995
104.8,"DK","236417",3,30-01-1995
128.6,"DK","236417",3,30-01-1995
122,"DK","236417",3,30-01-1995
86.6,"DK","236417",3,30-01-1995
116.5,"DK","236417",3,30-01-1995
88.8,"DK","236417",3,30-01-1995
101.4,"DK","236417",3,30-01-1995
116.5,"DK","236417",3,30-01-1995
119.2,"DK","236417",3,30-01-1995
109.4,"DK","236417",3,30-01-1995
114.3,"DK","236417",3,30-01-1995
70.6,"DK","236417",3,30-01-1995
118.7,"DK","236417",3,30-01-1995
90.9,"DK","236417",3,30-01-1995
119.8,"DK","236417",3,30-01-1995
105.7,"DK","236417",3,30-01-1995
85.7,"DK","236417",3,30-01-1995
86.9,"DK","236417",3,30-01-1995
107,"DK","236417",3,30-01-1995
87.7,"DK","236417",3,30-01-1995
61.5,"DK","236751",3,11-04-1995
100.2,"DK","236751",3,11-04-1995
91.5,"DK","236751",3,11-04-1995
79.6,"DK","236751",3,11-04-1995
95,"DK","236751",3,11-04-1995
99.1,"DK","236751",3,11-04-1995
99.6,"DK","236751",3,11-04-1995
98.3,"DK","236751",3,11-04-1995
105.8,"DK","236751",3,11-04-1995
89.3,"DK","236751",3,11-04-1995
68.6,"DK","236751",3,11-04-1995
89.4,"DK","236751",3,11-04-1995
103.6,"DK","236751",3,11-04-1995
92,"DK","236751",3,11-04-1995
114,"DK","236751",3,11-04-1995
102,"DK","236751",3,11-04-1995
109.3,"DK","236751",3,11-04-1995
80,"DK","236751",3,11-04-1995
112.8,"DK","236751",3,11-04-1995
111.7,"DK","236751",3,11-04-1995
98.9,"DK","236751",3,11-04-1995
106.9,"DK","236751",3,11-04-1995
97.9,"DK","236751",3,11-04-1995
106.6,"DK","236751",3,11-04-1995
109.2,"DK","236751",3,11-04-1995
97.6,"DK","236751",3,11-04-1995
104.5,"DK","236751",3,11-04-1995
124.3,"DK","236285",3,23-02-1995
65.2,"DK","236285",3,23-02-1995
95.3,"DK","236285",3,23-02-1995
93.2,"DK","236285",3,23-02-1995
106.7,"DK","236285",3,23-02-1995
104.2,"DK","236285",3,23-02-1995
102.9,"DK","236285",3,23-02-1995
112.3,"DK","236285",3,23-02-1995
100.4,"DK","236285",3,23-02-1995
98.1,"DK","236285",3,23-02-1995
113.7,"DK","236285",3,23-02-1995
111.8,"DK","236285",3,23-02-1995
103.9,"DK","236285",3,23-02-1995
108.5,"DK","236285",3,23-02-1995
118.1,"DK","236285",3,23-02-1995
109.7,"DK","236285",3,23-02-1995
103.8,"DK","236285",3,23-02-1995
111.5,"DK","236285",3,23-02-1995
114.1,"DK","236285",3,23-02-1995
112.6,"DK","236285",3,23-02-1995
110.8,"DK","236285",3,23-02-1995
91.3,"DK","236285",3,23-02-1995
104.2,"DK","236285",3,23-02-1995
81.2,"DK","236285",3,23-02-1995
106.8,"DK","236285",3,23-02-1995
97.2,"DK","236285",3,23-02-1995
105.3,"DK","236285",3,23-02-1995
82.3,"NL","177526248",3,12-06-1996
90.9,"NL","177526248",3,12-06-1996
101.5,"NL","177526248",3,12-06-1996
112.8,"NL","177526248",3,12-06-1996
84.5,"NL","177526248",3,12-06-1996
115.2,"NL","177526248",3,12-06-1996
109.3,"NL","177526248",3,12-06-1996
113.1,"NL","177526248",3,12-06-1996
112.7,"NL","177526248",3,12-06-1996
87.3,"NL","177526248",3,12-06-1996
91.4,"NL","177526248",3,12-06-1996
97.1,"NL","177526248",3,12-06-1996
104.7,"NL","177526248",3,12-06-1996
97.8,"NL","177526248",3,12-06-1996
95.5,"NL","177526248",3,12-06-1996
104.2,"NL","177526248",3,12-06-1996
103,"NL","177526248",3,12-06-1996
120.3,"NL","177526248",3,12-06-1996
108.3,"NL","177526248",3,12-06-1996
75.7,"NL","177526248",3,12-06-1996
104.7,"NL","177526248",3,12-06-1996
109.1,"NL","177526248",3,12-06-1996
104.6,"NL","177526248",3,12-06-1996
100.7,"NL","177526248",3,12-06-1996
112.9,"NL","177526248",3,12-06-1996
95.1,"NL","177526248",3,12-06-1996
107.8,"NL","177526248",3,12-06-1996
95.6,"NL","177526248",3,12-06-1996
104.9,"NL","177526248",3,12-06-1996
72,"DK","236801",3,06-04-1995
102.2,"DK","236801",3,06-04-1995
96.2,"DK","236801",3,06-04-1995
87.8,"DK","236801",3,06-04-1995
81.4,"DK","236801",3,06-04-1995
100.5,"DK","236801",3,06-04-1995
128.7,"DK","236801",3,06-04-1995
99.5,"DK","236801",3,06-04-1995
73.7,"DK","236801",3,06-04-1995
88.3,"DK","236801",3,06-04-1995
103.6,"DK","236801",3,06-04-1995
100,"DK","236801",3,06-04-1995
93.1,"DK","236801",3,06-04-1995
72.8,"DK","236801",3,06-04-1995
95.9,"DK","236801",3,06-04-1995
107.7,"DK","236801",3,06-04-1995
94.4,"DK","236801",3,06-04-1995
98.2,"DK","236801",3,06-04-1995
96,"DK","236801",3,06-04-1995
93.6,"DK","236801",3,06-04-1995
101.4,"DK","236801",3,06-04-1995
120.7,"DK","236801",3,06-04-1995
108.7,"DK","236801",3,06-04-1995
90.4,"DK","236801",3,06-04-1995
82.9,"DK","236801",3,06-04-1995
93.3,"DK","236801",3,06-04-1995
104.6,"DK","236801",3,06-04-1995
104.1,"DK","236801",3,06-04-1995
60.5,"DE","0107468205",3,29-12-1986
113.1,"DE","0107468205",3,29-12-1986
105.6,"DE","0107468205",3,29-12-1986
97.7,"DE","0107468205",3,29-12-1986
104,"DE","0107468205",3,29-12-1986
92.2,"DE","0107468205",3,29-12-1986
93.5,"DE","0107468205",3,29-12-1986
111.8,"DE","0107468205",3,29-12-1986
96.8,"DE","0107468205",3,29-12-1986
101.6,"DE","0107468205",3,29-12-1986
89.8,"DE","0107468205",3,29-12-1986
94.1,"DE","0107468205",3,29-12-1986
113.8,"DE","0107468205",3,29-12-1986
89.7,"DE","0107468205",3,29-12-1986
88.7,"DE","0107468205",3,29-12-1986
98.1,"DE","0107468205",3,29-12-1986
97,"DE","0107468205",3,29-12-1986
85.8,"DE","0107468205",3,29-12-1986
92.9,"DE","0107468205",3,29-12-1986
108.5,"DE","0107468205",3,29-12-1986
135.5,"DE","0107468205",3,29-12-1986
91.8,"DE","0107468205",3,29-12-1986
107.4,"DE","0107468205",3,29-12-1986
103.5,"DE","0107468205",3,29-12-1986
129.2,"DE","0107468205",3,29-12-1986
85.9,"DE","0107468205",3,29-12-1986
100.6,"DE","0107468205",3,29-12-1986
110.2,"DE","0107468205",3,29-12-1986
112.4,"DE","0107468205",3,29-12-1986
98.3,"DK","236556",3,18-03-1995
84.5,"DK","236556",3,18-03-1995
90.7,"DK","236556",3,18-03-1995
106.3,"DK","236556",3,18-03-1995
74.5,"DK","236556",3,18-03-1995
73.6,"DK","236556",3,18-03-1995
85.6,"DK","236556",3,18-03-1995
85.8,"DK","236556",3,18-03-1995
97.1,"DK","236556",3,18-03-1995
103.7,"DK","236556",3,18-03-1995
86.6,"DK","236556",3,18-03-1995
85.2,"DK","236556",3,18-03-1995
104.2,"DK","236556",3,18-03-1995
92.6,"DK","236556",3,18-03-1995
94.6,"DK","236556",3,18-03-1995
110.3,"DK","236556",3,18-03-1995
95.5,"DK","236556",3,18-03-1995
116.4,"DK","236556",3,18-03-1995
93.5,"DK","236556",3,18-03-1995
97,"DK","236556",3,18-03-1995
104.6,"DK","236556",3,18-03-1995
87.6,"DK","236556",3,18-03-1995
86.5,"DK","236556",3,18-03-1995
85.3,"DK","236556",3,18-03-1995
94.6,"DK","236556",3,18-03-1995
120.4,"DK","236556",3,18-03-1995
107.5,"DK","236556",3,18-03-1995
93.5,"DK","238621",3,07-05-1996
