,Category,EBVGen,Cor,Group,Scenario,Rep,Generation
3,Male candidates1,EBV27,0.33660898912694914,import,50_50,1,27
4,Mothers,EBV27,0.5152611402105457,import,50_50,1,27
0,Fathers,EBV28,0.757576989063459,import,50_50,1,28
1,Female candidates,EBV28,0.3019302502640703,import,50_50,1,28
2,Male candidates,EBV28,0.29011722625598696,import,50_50,1,28
3,Male candidates1,EBV28,0.24987383942224384,import,50_50,1,28
4,Mothers,EBV28,0.538956244027211,import,50_50,1,28
0,Fathers,EBV29,0.6957787235574223,import,50_50,1,29
1,Female candidates,EBV29,0.27305646475457584,import,50_50,1,29
2,Male candidates,EBV29,0.3331791176824925,import,50_50,1,29
3,Male candidates1,EBV29,0.2883380406629755,import,50_50,1,29
4,Mothers,EBV29,0.5064392813158834,import,50_50,1,29
0,Fathers,EBV30,0.3607055530172304,import,50_50,1,30
1,Female candidates,EBV30,0.26090995204183376,import,50_50,1,30
2,Male candidates,EBV30,0.42115285451944834,import,50_50,1,30
3,Male candidates1,EBV30,0.33230063414474087,import,50_50,1,30
4,Mothers,EBV30,0.5027745723702723,import,50_50,1,30
0,Fathers,EBV31,0.30969029440815554,import,50_50,1,31
1,Female candidates,EBV31,0.2705815287078468,import,50_50,1,31
2,Male candidates,EBV31,0.42593726854460573,import,50_50,1,31
3,Male candidates1,EBV31,0.2255031565028552,import,50_50,1,31
4,Mothers,EBV31,0.4850428069790705,import,50_50,1,31
0,Fathers,EBV32,0.2945897718444189,import,50_50,1,32
1,Female candidates,EBV32,0.22600160985296705,import,50_50,1,32
2,Male candidates,EBV32,0.2516819876868798,import,50_50,1,32
3,Male candidates1,EBV32,0.07970618048161081,import,50_50,1,32
4,Mothers,EBV32,0.4712003024113149,import,50_50,1,32
0,Fathers,EBV33,0.2539694501468018,import,50_50,1,33
1,Female candidates,EBV33,0.20379346638954804,import,50_50,1,33
2,Male candidates,EBV33,0.3251782940833726,import,50_50,1,33
3,Male candidates1,EBV33,0.030481337245588543,import,50_50,1,33
4,Mothers,EBV33,0.45992988349045566,import,50_50,1,33
0,Fathers,EBV34,0.16832250940075952,import,50_50,1,34
1,Female candidates,EBV34,0.18685092323968927,import,50_50,1,34
2,Male candidates,EBV34,0.46415853146681624,import,50_50,1,34
3,Male candidates1,EBV34,0.06134908219458008,import,50_50,1,34
4,Mothers,EBV34,0.46574158421214223,import,50_50,1,34
0,Fathers,EBV35,0.2390524821223533,import,50_50,1,35
1,Female candidates,EBV35,0.19883475746007628,import,50_50,1,35
2,Male candidates,EBV35,0.2867558929362127,import,50_50,1,35
3,Male candidates1,EBV35,0.1830249403185554,import,50_50,1,35
4,Mothers,EBV35,0.4556288416058119,import,50_50,1,35
0,Fathers,EBV36,0.30281750266897267,import,50_50,1,36
1,Female candidates,EBV36,0.17482401294900143,import,50_50,1,36
2,Male candidates,EBV36,0.15588087532965436,import,50_50,1,36
3,Male candidates1,EBV36,0.10862782307625109,import,50_50,1,36
4,Mothers,EBV36,0.4503566803930568,import,50_50,1,36
0,Fathers,EBV37,0.2438758384111827,import,50_50,1,37
1,Female candidates,EBV37,0.17711274821641315,import,50_50,1,37
2,Male candidates,EBV37,0.23589251977267503,import,50_50,1,37
3,Male candidates1,EBV37,0.05623015488788191,import,50_50,1,37
4,Mothers,EBV37,0.4438451824930291,import,50_50,1,37
0,Fathers,EBV38,0.14999547884902936,import,50_50,1,38
1,Female candidates,EBV38,0.19290802575744273,import,50_50,1,38
2,Male candidates,EBV38,0.24344486097901735,import,50_50,1,38
3,Male candidates1,EBV38,0.06995867988422885,import,50_50,1,38
4,Mothers,EBV38,0.42677334579819176,import,50_50,1,38
0,Fathers,EBV39,0.15888876454522843,import,50_50,1,39
1,Female candidates,EBV39,0.18249037462826043,import,50_50,1,39
2,Male candidates,EBV39,0.36275154422902733,import,50_50,1,39
3,Male candidates1,EBV39,0.06986835015274732,import,50_50,1,39
4,Mothers,EBV39,0.42252045537467625,import,50_50,1,39
0,Fathers,EBV40,0.1761578173122438,import,50_50,1,40
1,Female candidates,EBV40,0.1755812025427273,import,50_50,1,40
2,Male candidates,EBV40,0.32534854190250867,import,50_50,1,40
3,Male candidates1,EBV40,-0.029086313597900825,import,50_50,1,40
4,Mothers,EBV40,0.42256722246922473,import,50_50,1,40
0,Fathers,EBV41,0.2718436968746512,import,50_50,1,41
1,Female candidates,EBV41,0.30678073530842714,import,50_50,1,41
2,Male candidates,EBV41,0.09495141671056816,import,50_50,1,41
3,Mothers,EBV41,0.6177078314817582,import,50_50,1,41
0,Fathers,EBV42,0.43513544760380596,import,50_50,1,42
1,Female candidates,EBV42,0.2806732535431673,import,50_50,1,42
2,Male candidates,EBV42,0.6280144597983379,import,50_50,1,42
3,Mothers,EBV42,0.5880437476190058,import,50_50,1,42
0,Fathers,EBV43,0.618283490182234,import,50_50,1,43
1,Female candidates,EBV43,0.28596520162639644,import,50_50,1,43
2,Male candidates,EBV43,0.7064097523494077,import,50_50,1,43
3,Mothers,EBV43,0.5719550922935628,import,50_50,1,43
0,Fathers,EBV44,0.7630367193648765,import,50_50,1,44
1,Female candidates,EBV44,0.36702289130616994,import,50_50,1,44
2,Male candidates,EBV44,0.7278814589995097,import,50_50,1,44
3,Mothers,EBV44,0.5608101973156394,import,50_50,1,44
0,Fathers,EBV45,0.7756728190129987,import,50_50,1,45
1,Female candidates,EBV45,0.3866429395846548,import,50_50,1,45
2,Male candidates,EBV45,0.754179431706508,import,50_50,1,45
3,Mothers,EBV45,0.5927204946524608,import,50_50,1,45
0,Fathers,EBV46,0.6982151839595109,import,50_50,1,46
1,Female candidates,EBV46,0.409851927733485,import,50_50,1,46
2,Male candidates,EBV46,0.7581938721031072,import,50_50,1,46
3,Mothers,EBV46,0.6218129771908573,import,50_50,1,46
0,Fathers,EBV47,0.6926541880590081,import,50_50,1,47
1,Female candidates,EBV47,0.39085866562916005,import,50_50,1,47
2,Male candidates,EBV47,0.755430618335481,import,50_50,1,47
3,Mothers,EBV47,0.626791449643253,import,50_50,1,47
0,Fathers,EBV48,0.7065045015148101,import,50_50,1,48
1,Female candidates,EBV48,0.3777610888158672,import,50_50,1,48
2,Male candidates,EBV48,0.7532206979240401,import,50_50,1,48
3,Mothers,EBV48,0.6420840951036823,import,50_50,1,48
0,Fathers,EBV49,0.7128404479777571,import,50_50,1,49
1,Female candidates,EBV49,0.3914281572407283,import,50_50,1,49
2,Male candidates,EBV49,0.7308563227781225,import,50_50,1,49
3,Mothers,EBV49,0.6592817364415172,import,50_50,1,49
0,Fathers,EBV50,0.6642890582059929,import,50_50,1,50
1,Female candidates,EBV50,0.3889063702211042,import,50_50,1,50
2,Male candidates,EBV50,0.7568225867258911,import,50_50,1,50
3,Mothers,EBV50,0.6562317186991407,import,50_50,1,50
0,Fathers,EBV51,0.7124170433180969,import,50_50,1,51
1,Female candidates,EBV51,0.3985979985325231,import,50_50,1,51
2,Male candidates,EBV51,0.7471427334670865,import,50_50,1,51
3,Mothers,EBV51,0.648678936238797,import,50_50,1,51
0,Fathers,EBV52,0.7452384402381711,import,50_50,1,52
1,Female candidates,EBV52,0.42940311480238524,import,50_50,1,52
2,Male candidates,EBV52,0.7884256903327147,import,50_50,1,52
3,Mothers,EBV52,0.6473162284035684,import,50_50,1,52
0,Fathers,EBV53,0.6820907282145428,import,50_50,1,53
1,Female candidates,EBV53,0.39809650839158545,import,50_50,1,53
2,Male candidates,EBV53,0.7471748348891942,import,50_50,1,53
3,Mothers,EBV53,0.6452587496731867,import,50_50,1,53
0,Fathers,EBV54,0.6447798324712509,import,50_50,1,54
1,Female candidates,EBV54,0.3871873547828254,import,50_50,1,54
2,Male candidates,EBV54,0.7783055478154293,import,50_50,1,54
3,Mothers,EBV54,0.6476431046730557,import,50_50,1,54
0,Fathers,EBV55,0.5796466015257427,import,50_50,1,55
1,Female candidates,EBV55,0.4051911818579615,import,50_50,1,55
2,Male candidates,EBV55,0.7506820975945704,import,50_50,1,55
3,Mothers,EBV55,0.6440065643644591,import,50_50,1,55
0,Fathers,EBV56,0.6149842537078448,import,50_50,1,56
1,Female candidates,EBV56,0.35649448643865833,import,50_50,1,56
2,Male candidates,EBV56,0.7350231976845059,import,50_50,1,56
3,Mothers,EBV56,0.6340736207705416,import,50_50,1,56
0,Fathers,EBV57,0.659421073779733,import,50_50,1,57
1,Female candidates,EBV57,0.39258978949859397,import,50_50,1,57
2,Male candidates,EBV57,0.7457446026075512,import,50_50,1,57
3,Mothers,EBV57,0.6446380708528108,import,50_50,1,57
0,Fathers,EBV58,0.663066320248749,import,50_50,1,58
1,Female candidates,EBV58,0.39389266603861567,import,50_50,1,58
2,Male candidates,EBV58,0.7735085978913807,import,50_50,1,58
3,Mothers,EBV58,0.6517445527611925,import,50_50,1,58
0,Fathers,EBV59,0.6657412904313943,import,50_50,1,59
1,Female candidates,EBV59,0.3990988949747104,import,50_50,1,59
2,Male candidates,EBV59,0.7877998390833867,import,50_50,1,59
3,Mothers,EBV59,0.6474554583629148,import,50_50,1,59
0,Fathers,EBV60,0.7090460177736476,import,50_50,1,60
1,Female candidates,EBV60,0.41755604603271895,import,50_50,1,60
2,Male candidates,EBV60,0.7711166155110762,import,50_50,1,60
3,Mothers,EBV60,0.6565624653282451,import,50_50,1,60
4,izl,EBV60,0.013727519696397966,import,50_50,1,60
0,Fathers,EBV21,-0.345783642934004,home,100_100,1,21
1,Female candidates,EBV21,0.27007189898771966,home,100_100,1,21
2,Male candidates,EBV21,0.518988352694921,home,100_100,1,21
3,Male candidates1,EBV21,0.007397969893021694,home,100_100,1,21
4,Mothers,EBV21,0.37744329372137275,home,100_100,1,21
0,Fathers,EBV22,-0.31677590895388874,home,100_100,1,22
1,Female candidates,EBV22,0.184368300186295,home,100_100,1,22
2,Male candidates,EBV22,-0.11985347343748184,home,100_100,1,22
3,Male candidates1,EBV22,-0.19361922016623828,home,100_100,1,22
4,Mothers,EBV22,0.5028190702366379,home,100_100,1,22
0,Fathers,EBV23,-0.2097347599453193,home,100_100,1,23
1,Female candidates,EBV23,0.22451071738740452,home,100_100,1,23
2,Male candidates,EBV23,0.8546625063610883,home,100_100,1,23
3,Male candidates1,EBV23,0.05419808062245464,home,100_100,1,23
4,Mothers,EBV23,0.5903054673282871,home,100_100,1,23
0,Fathers,EBV24,0.6730678295805242,home,100_100,1,24
1,Female candidates,EBV24,0.3703673833317987,home,100_100,1,24
2,Male candidates,EBV24,0.7466499795250415,home,100_100,1,24
3,Male candidates1,EBV24,0.5595441219511662,home,100_100,1,24
4,Mothers,EBV24,0.6958365228244353,home,100_100,1,24
0,Fathers,EBV25,0.7282628916887088,home,100_100,1,25
1,Female candidates,EBV25,0.4358370538350708,home,100_100,1,25
2,Male candidates,EBV25,0.9555435006509122,home,100_100,1,25
3,Male candidates1,EBV25,0.46851298563256555,home,100_100,1,25
4,Mothers,EBV25,0.6923449447544999,home,100_100,1,25
0,Fathers,EBV26,0.831635957157362,home,100_100,1,26
1,Female candidates,EBV26,0.5146438061864667,home,100_100,1,26
2,Male candidates,EBV26,0.9700158137178687,home,100_100,1,26
3,Male candidates1,EBV26,0.43473242268404766,home,100_100,1,26
4,Mothers,EBV26,0.6488510222027847,home,100_100,1,26
0,Fathers,EBV27,0.92310587697281,home,100_100,1,27
1,Female candidates,EBV27,0.447349568497183,home,100_100,1,27
2,Male candidates,EBV27,0.9774009281433129,home,100_100,1,27
3,Male candidates1,EBV27,0.1251296641308573,home,100_100,1,27
4,Mothers,EBV27,0.5872311682411681,home,100_100,1,27
0,Fathers,EBV28,0.9812603466755204,home,100_100,1,28
1,Female candidates,EBV28,0.42217898230734846,home,100_100,1,28
2,Male candidates,EBV28,0.9273631918694755,home,100_100,1,28
3,Male candidates1,EBV28,0.5833807196598818,home,100_100,1,28
4,Mothers,EBV28,0.6159194677189496,home,100_100,1,28
0,Fathers,EBV29,0.9551651935097418,home,100_100,1,29
1,Female candidates,EBV29,0.4237760090350538,home,100_100,1,29
2,Male candidates,EBV29,0.9564719579187858,home,100_100,1,29
3,Male candidates1,EBV29,0.27200208922081254,home,100_100,1,29
4,Mothers,EBV29,0.6109372138393677,home,100_100,1,29
0,Fathers,EBV30,0.8764791639145902,home,100_100,1,30
1,Female candidates,EBV30,0.427967715821309,home,100_100,1,30
2,Male candidates,EBV30,0.9208338301922019,home,100_100,1,30
3,Male candidates1,EBV30,0.4484455034030578,home,100_100,1,30
4,Mothers,EBV30,0.6037328854758784,home,100_100,1,30
0,Fathers,EBV31,0.7666389945738286,home,100_100,1,31
1,Female candidates,EBV31,0.42542576207223143,home,100_100,1,31
2,Male candidates,EBV31,0.8817020373472382,home,100_100,1,31
3,Male candidates1,EBV31,0.4522958490210836,home,100_100,1,31
4,Mothers,EBV31,0.5851498347604291,home,100_100,1,31
0,Fathers,EBV32,0.5827071151003894,home,100_100,1,32
1,Female candidates,EBV32,0.34411957821644107,home,100_100,1,32
2,Male candidates,EBV32,0.9715528213925726,home,100_100,1,32
3,Male candidates1,EBV32,0.1553069622892958,home,100_100,1,32
4,Mothers,EBV32,0.5825033836370404,home,100_100,1,32
0,Fathers,EBV33,0.8111515808548805,home,100_100,1,33
1,Female candidates,EBV33,0.3506059043839238,home,100_100,1,33
2,Male candidates,EBV33,0.9665231678805299,home,100_100,1,33
3,Male candidates1,EBV33,0.3470008437552528,home,100_100,1,33
4,Mothers,EBV33,0.5880125186097697,home,100_100,1,33
0,Fathers,EBV34,0.8696897556650145,home,100_100,1,34
1,Female candidates,EBV34,0.34246460148630453,home,100_100,1,34
2,Male candidates,EBV34,0.8890870530229911,home,100_100,1,34
3,Male candidates1,EBV34,0.33743612348917734,home,100_100,1,34
4,Mothers,EBV34,0.5813322728781622,home,100_100,1,34
0,Fathers,EBV35,0.9019704647908322,home,100_100,1,35
1,Female candidates,EBV35,0.380951755424179,home,100_100,1,35
2,Male candidates,EBV35,0.8553920629009727,home,100_100,1,35
3,Male candidates1,EBV35,0.1267838444800477,home,100_100,1,35
4,Mothers,EBV35,0.5692979468000534,home,100_100,1,35
0,Fathers,EBV36,0.8242173224103099,home,100_100,1,36
1,Female candidates,EBV36,0.3611814669586711,home,100_100,1,36
2,Male candidates,EBV36,0.9915522184869808,home,100_100,1,36
3,Male candidates1,EBV36,0.1998857060577689,home,100_100,1,36
4,Mothers,EBV36,0.557896241964689,home,100_100,1,36
0,Fathers,EBV37,0.8841249009606009,home,100_100,1,37
1,Female candidates,EBV37,0.3563176910574919,home,100_100,1,37
2,Male candidates,EBV37,0.970837672232449,home,100_100,1,37
3,Male candidates1,EBV37,0.4544272122305253,home,100_100,1,37
4,Mothers,EBV37,0.5571608178778088,home,100_100,1,37
0,Fathers,EBV38,0.9283813762975199,home,100_100,1,38
1,Female candidates,EBV38,0.3405779054939292,home,100_100,1,38
2,Male candidates,EBV38,0.5642336519023425,home,100_100,1,38
3,Male candidates1,EBV38,0.38621004664953734,home,100_100,1,38
4,Mothers,EBV38,0.555118157816672,home,100_100,1,38
0,Fathers,EBV39,0.9242471757452528,home,100_100,1,39
1,Female candidates,EBV39,0.38524464159464483,home,100_100,1,39
2,Male candidates,EBV39,0.9730852881960034,home,100_100,1,39
3,Male candidates1,EBV39,-0.07125417835962741,home,100_100,1,39
4,Mothers,EBV39,0.5572784761488347,home,100_100,1,39
0,Fathers,EBV40,0.931815983715435,home,100_100,1,40
1,Female candidates,EBV40,0.3923383267567334,home,100_100,1,40
2,Male candidates,EBV40,0.849762860429531,home,100_100,1,40
3,Male candidates1,EBV40,0.5165841971882669,home,100_100,1,40
4,Mothers,EBV40,0.5530832964122867,home,100_100,1,40
0,Fathers,EBV41,0.6408918788218034,home,100_100,1,41
1,Female candidates,EBV41,0.48042751259749733,home,100_100,1,41
2,Male candidates,EBV41,0.46597261268891105,home,100_100,1,41
3,Mothers,EBV41,0.791336014544411,home,100_100,1,41
0,Fathers,EBV42,0.6248787374262181,home,100_100,1,42
1,Female candidates,EBV42,0.3310022982864112,home,100_100,1,42
2,Male candidates,EBV42,0.7712373800096458,home,100_100,1,42
3,Mothers,EBV42,0.7500315412744676,home,100_100,1,42
0,Fathers,EBV43,0.7411095367201237,home,100_100,1,43
1,Female candidates,EBV43,0.2965625288898784,home,100_100,1,43
2,Male candidates,EBV43,0.6437950826781553,home,100_100,1,43
3,Mothers,EBV43,0.7169706418144943,home,100_100,1,43
0,Fathers,EBV44,0.7100573077214,home,100_100,1,44
1,Female candidates,EBV44,0.4289157508175246,home,100_100,1,44
2,Male candidates,EBV44,0.8398754447148797,home,100_100,1,44
3,Mothers,EBV44,0.6868487435923211,home,100_100,1,44
0,Fathers,EBV45,0.17192957060758735,home,100_100,1,45
1,Female candidates,EBV45,0.4084828593779068,home,100_100,1,45
2,Male candidates,EBV45,0.6876789339673126,home,100_100,1,45
3,Mothers,EBV45,0.6869475478446537,home,100_100,1,45
0,Fathers,EBV46,0.22000662250418357,home,100_100,1,46
1,Female candidates,EBV46,0.38919655935711484,home,100_100,1,46
2,Male candidates,EBV46,0.7504647317562322,home,100_100,1,46
3,Mothers,EBV46,0.6877767948135598,home,100_100,1,46
0,Fathers,EBV47,0.4895028033578356,home,100_100,1,47
1,Female candidates,EBV47,0.35291242821896956,home,100_100,1,47
2,Male candidates,EBV47,0.7146560544082857,home,100_100,1,47
3,Mothers,EBV47,0.700188687919772,home,100_100,1,47
0,Fathers,EBV48,0.5442422049192865,home,100_100,1,48
1,Female candidates,EBV48,0.33116892390624636,home,100_100,1,48
2,Male candidates,EBV48,0.7138197112602349,home,100_100,1,48
3,Mothers,EBV48,0.7003611649160102,home,100_100,1,48
0,Fathers,EBV49,0.760706422226276,home,100_100,1,49
1,Female candidates,EBV49,0.36063223513099235,home,100_100,1,49
2,Male candidates,EBV49,0.766503219761286,home,100_100,1,49
3,Mothers,EBV49,0.7034555368324982,home,100_100,1,49
0,Fathers,EBV50,0.7179272697905617,home,100_100,1,50
1,Female candidates,EBV50,0.34557057258073315,home,100_100,1,50
2,Male candidates,EBV50,0.7501879918925763,home,100_100,1,50
3,Mothers,EBV50,0.700581010399021,home,100_100,1,50
0,Fathers,EBV51,0.4460630394728365,home,100_100,1,51
1,Female candidates,EBV51,0.3151445617387122,home,100_100,1,51
2,Male candidates,EBV51,0.7385604799571265,home,100_100,1,51
3,Mothers,EBV51,0.6959673454599478,home,100_100,1,51
0,Fathers,EBV52,0.5684216301051495,home,100_100,1,52
1,Female candidates,EBV52,0.33593575437679407,home,100_100,1,52
2,Male candidates,EBV52,0.7295113458501412,home,100_100,1,52
3,Mothers,EBV52,0.6910896503436373,home,100_100,1,52
0,Fathers,EBV53,0.3081277971411819,home,100_100,1,53
1,Female candidates,EBV53,0.25477811459556754,home,100_100,1,53
2,Male candidates,EBV53,0.7933684215458963,home,100_100,1,53
3,Mothers,EBV53,0.6864289987529759,home,100_100,1,53
0,Fathers,EBV54,0.584809468075654,home,100_100,1,54
1,Female candidates,EBV54,0.28132451350707277,home,100_100,1,54
2,Male candidates,EBV54,0.5778964378035825,home,100_100,1,54
3,Mothers,EBV54,0.6850635488336798,home,100_100,1,54
0,Fathers,EBV55,0.7617730594236812,home,100_100,1,55
1,Female candidates,EBV55,0.24954586090473274,home,100_100,1,55
2,Male candidates,EBV55,0.6096549247063534,home,100_100,1,55
3,Mothers,EBV55,0.6788054805874234,home,100_100,1,55
0,Fathers,EBV56,0.7454569459220222,home,100_100,1,56
1,Female candidates,EBV56,0.25250637518305996,home,100_100,1,56
2,Male candidates,EBV56,0.6973356916239676,home,100_100,1,56
3,Mothers,EBV56,0.6832617571544027,home,100_100,1,56
0,Fathers,EBV57,0.8338196656544506,home,100_100,1,57
1,Female candidates,EBV57,0.3821890370421814,home,100_100,1,57
2,Male candidates,EBV57,0.7339321043760106,home,100_100,1,57
3,Mothers,EBV57,0.6810315728142012,home,100_100,1,57
0,Fathers,EBV58,0.7274398565142335,home,100_100,1,58
1,Female candidates,EBV58,0.443039725621473,home,100_100,1,58
2,Male candidates,EBV58,0.6606765273675173,home,100_100,1,58
3,Mothers,EBV58,0.6945177266498218,home,100_100,1,58
0,Fathers,EBV59,0.7174118092425464,home,100_100,1,59
1,Female candidates,EBV59,0.5028437989994531,home,100_100,1,59
2,Male candidates,EBV59,0.6894240182074709,home,100_100,1,59
3,Mothers,EBV59,0.6974159523560609,home,100_100,1,59
0,Fathers,EBV60,0.6344953195860733,home,100_100,1,60
1,Female candidates,EBV60,0.475888314470046,home,100_100,1,60
2,Male candidates,EBV60,0.867825394936772,home,100_100,1,60
3,Mothers,EBV60,0.6961812283422512,home,100_100,1,60
4,izl,EBV60,0.0005829315623337048,home,100_100,1,60
0,Fathers,EBV21,0.11348850018903534,import,100_100,1,21
1,Female candidates,EBV21,0.22182113496710473,import,100_100,1,21
2,Male candidates,EBV21,0.2044806041395488,import,100_100,1,21
3,Male candidates1,EBV21,0.13204197134535292,import,100_100,1,21
4,Mothers,EBV21,0.6097056617164477,import,100_100,1,21
0,Fathers,EBV22,0.19607641773457188,import,100_100,1,22
1,Female candidates,EBV22,0.3306374740019415,import,100_100,1,22
2,Male candidates,EBV22,0.24908848897699465,import,100_100,1,22
3,Male candidates1,EBV22,-0.010522628680803107,import,100_100,1,22
4,Mothers,EBV22,0.6279699784033599,import,100_100,1,22
0,Fathers,EBV23,-0.11106949958467507,import,100_100,1,23
