Generation Group variable value sd var SDSt zMean zMean_noC zMean30 Strategy Scenario Rep GenVar Trait SDGenic SDGenicSt zMeanGenic SDGenicStNeg Genic_Genetic_VAR Genic_Genetic_SD Genic_Genetic_SDSt zMeanGenic_Genetic Import
48 import gvNormUnres3 11.1591923112835 1.47683201722883 2.18103280711217 0.947969556187653 7.68194925391755 7.16301817629199 7.9304082299178 SU55 ClassGen 2 2.50521538892674 3 1.582787221621 NA NA NA NA NA NA NA 0_0
49 import gvNormUnres3 11.5652095131754 1.44731695631229 2.09472637202908 0.929024016768484 7.94256924467609 7.42363816705052 8.21894901939023 SU55 ClassGen 2 2.49040166316103 3 1.57810065051664 NA NA NA NA NA NA NA 0_0
50 import gvNormUnres3 11.9162633660204 1.42409328694694 2.02804168992733 0.91411688360473 8.16790859349643 7.64897751587086 8.46842947335917 SU55 ClassGen 2 2.48278479550444 3 1.57568550018855 NA NA NA NA NA NA NA 0_0
20 home gvNormUnres1 -0.45833493819897 1.53984772682079 2.37113102179516 1 0 -0.297649520933644 -0.306427251585616 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
21 home gvNormUnres1 1.44494609774694 1.4830732164396 2.19950616532049 0.963129789139337 1.23601899252433 0.938369471590685 0.96604213320902 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
22 home gvNormUnres1 1.50169470821823 1.49449544195193 2.23351662601509 0.970547552151472 1.27287238359856 0.975222862664911 1.00398233651613 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
23 home gvNormUnres1 1.45572644940907 1.53068198202995 2.34298733011112 0.994047629105658 1.2430199131182 0.945370392184559 0.973249512039736 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
24 home gvNormUnres1 1.65626656851691 1.60329458362958 2.57055352189594 1.04120333179942 1.37325364702245 1.0756041260888 1.10732385900604 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
25 home gvNormUnres1 1.80749663497211 1.60898621631457 2.58883664429028 1.04489956265775 1.4714646998565 1.17381517892286 1.20843117105838 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
26 home gvNormUnres1 2.02466718393245 1.59348030651976 2.53917948726631 1.03482979437824 1.61249848207906 1.31484896114542 1.35362406144713 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
27 home gvNormUnres1 2.17067591287198 1.51475860611441 2.29449363479766 0.983706752122703 1.70731872072758 1.40966919979394 1.45124056367639 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
28 home gvNormUnres1 2.3586775554302 1.52523331486938 2.32633666478743 0.990509183670006 1.82940978160564 1.531760260672 1.57693210892291 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
29 home gvNormUnres1 2.58636989784781 1.49405833691511 2.23221031410554 0.970263689644026 1.97727657288098 1.67962705194734 1.72915951486383 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
30 home gvNormUnres1 2.82040026420987 1.49573817546352 2.23723268953894 0.9713546017642 2.12925937110561 1.83160985017197 1.88562430943895 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
31 home gvNormUnres1 3.60113329665731 1.54391445714342 2.38367185097647 1.00264099511386 2.63627900613106 2.33862948519741 2.40759603233457 SU55 GenGen 2 2.58329851181839 3 1.60726429432698 NA NA NA NA NA NA NA 100_100
32 home gvNormUnres1 3.71496748326645 1.52386107972092 2.32215259028821 0.989618033769562 2.71020461879157 2.41255509785793 2.48370172280667 SU55 GenGen 2 2.58689006285837 3 1.60838119326805 NA NA NA NA NA NA NA 100_100
33 home gvNormUnres1 4.09851946201437 1.52467253582236 2.32462634149099 0.990145005422216 2.9592889743855 2.66163945345186 2.74013161477561 SU55 GenGen 2 2.58639046417148 3 1.60822587473634 NA NA NA NA NA NA NA 100_100
34 home gvNormUnres1 4.31891101721956 1.55058508539995 2.40431410706476 1.0069730002468 3.10241452593611 2.80476500500247 2.88747796109514 SU55 GenGen 2 2.58878889672643 3 1.60897137846713 NA NA NA NA NA NA NA 100_100
35 home gvNormUnres1 4.53931499022973 1.56281994982669 2.4424061955763 1.01491850304791 3.24554814179385 2.9478986208602 3.03483260953946 SU55 GenGen 2 2.58552024560708 3 1.60795529962965 NA NA NA NA NA NA NA 100_100
36 home gvNormUnres1 4.98095003691613 1.55262480260128 2.41064377765265 1.00829762291293 3.53235250497475 3.23470298404111 3.33009487798396 SU55 GenGen 2 2.58084678681611 3 1.60650141201809 NA NA NA NA NA NA NA 100_100
37 home gvNormUnres1 5.3744801834439 1.52494095708284 2.32544492258873 0.990319322178219 3.78791683102682 3.49026731009318 3.59319583574738 SU55 GenGen 2 2.57100595701892 3 1.6034356728659 NA NA NA NA NA NA NA 100_100
38 home gvNormUnres1 5.48914043341355 1.49967426587232 2.24902290371967 0.973910757376368 3.86237890151114 3.5647293805775 3.66985380426792 SU55 GenGen 2 2.56928323839247 3 1.60289838679577 NA NA NA NA NA NA NA 100_100
39 home gvNormUnres1 5.87271975964929 1.52414923421893 2.32303088817015 0.989805165583305 4.11148101697011 3.81383149603647 3.92630197984308 SU55 GenGen 2 2.55447269928531 3 1.59827178517463 NA NA NA NA NA NA NA 100_100
40 home gvNormUnres1 6.20690427114425 1.49510253746856 2.23533159754492 0.970941809003014 4.32850540559906 4.03085588466541 4.14972645143644 SU55 GenGen 2 2.54914164043999 3 1.59660315684267 NA NA NA NA NA NA NA 100_100
41 home gvNormUnres1 6.5463961923706 1.49902709909338 2.2470822438163 0.973490477651517 4.54897650498969 4.25132698405605 4.37669927782777 SU55 GenGen 2 2.54647868567502 3 1.59576899508513 NA NA NA NA NA NA NA 100_100
42 home gvNormUnres1 6.86280745988382 1.50403803103243 2.26213039879191 0.976744651328417 4.75445868481957 4.45680916388593 4.58824115908995 SU55 GenGen 2 2.53901178678225 3 1.59342768482986 NA NA NA NA NA NA NA 100_100
43 home gvNormUnres1 7.28889226704346 1.47223888510427 2.16748733481306 0.956093813343408 5.03116449133418 4.73351497040054 4.87310706286191 SU55 GenGen 2 2.52625367240453 3 1.58941928779178 NA NA NA NA NA NA NA 100_100
44 home gvNormUnres1 7.58026917876846 1.46939723619798 2.15912823774626 0.954248404309257 5.22038898843857 4.92273946750493 5.06791181980723 SU55 GenGen 2 2.52556539745447 3 1.58920275530043 NA NA NA NA NA NA NA 100_100
45 home gvNormUnres1 7.91057529532372 1.44886624239692 2.09921338835736 0.940915271790076 5.43489468975049 5.13724516881685 5.28874332760296 SU55 GenGen 2 2.517258483048 3 1.58658705498564 NA NA NA NA NA NA NA 100_100
46 home gvNormUnres1 8.21854870152172 1.41840496334759 2.01187264004909 0.921133264440419 5.63489719703337 5.33724767609973 5.49464393992274 SU55 GenGen 2 2.51090542421729 3 1.58458367535996 NA NA NA NA NA NA NA 100_100
47 home gvNormUnres1 8.60214211445502 1.41694017691875 2.00771946496653 0.920182010362932 5.8840084606031 5.58635893966946 5.75110153338787 SU55 GenGen 2 2.50240451630848 3 1.58189902215928 NA NA NA NA NA NA NA 100_100
48 home gvNormUnres1 8.87091404078346 1.44239575208124 2.080505505622 0.936713239210505 6.0585529442212 5.76090342328756 5.93079336096669 SU55 GenGen 2 2.50088309219762 3 1.5814180637003 NA NA NA NA NA NA NA 100_100
49 home gvNormUnres1 9.20040156806339 1.45213210821656 2.10868765971348 0.943036173592744 6.27252704149132 5.97487752055768 6.15107758763478 SU55 GenGen 2 2.49034657424679 3 1.57808319623738 NA NA NA NA NA NA NA 100_100
50 home gvNormUnres1 9.55633525757776 1.43511342969399 2.05955055608804 0.931983990817689 6.50367566957628 6.20602614864263 6.3890428247018 SU55 GenGen 2 2.47662750592256 3 1.5737304425862 NA NA NA NA NA NA NA 100_100
20 home gvNormUnres3 -0.80700761202647 1.55160951986091 2.40749210212302 1 0 -0.520109990108084 -0.536298507015816 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
21 home gvNormUnres3 0.746456359124734 1.48371112611594 2.20139870576023 0.956240025034738 1.0011951791134 0.481085189005315 0.496059051965827 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
22 home gvNormUnres3 0.727806534457488 1.50575397899632 2.26729504526326 0.970446468471848 0.989175515384527 0.469065525276442 0.483665274043417 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
23 home gvNormUnres3 0.625665569067859 1.5198245733442 2.30986673374088 0.979514854665519 0.92334647522835 0.403236485120266 0.415787293182666 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
24 home gvNormUnres3 0.85532165447603 1.53636954816054 2.36043138851501 0.990177959399383 1.07135799647034 0.551248006362258 0.568405699621513 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
25 home gvNormUnres3 0.951517007224109 1.51793759225954 2.30413453399468 0.978298710358263 1.13335513654764 0.613245146439551 0.632332511824819 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
26 home gvNormUnres3 1.08086311699983 1.55512390729803 2.41841036704988 1.00226499476326 1.21671767597528 0.696607685867198 0.718289725272696 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
27 home gvNormUnres3 1.39453244720044 1.48596884461499 2.20810340716639 0.957695106658141 1.41887506556692 0.898765075458834 0.926739299943774 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
28 home gvNormUnres3 1.58311640480771 1.50232413491496 2.25697780634799 0.968235961229234 1.54041592697139 1.0203059368633 1.05206314250078 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
29 home gvNormUnres3 1.684962790256 1.48894067948716 2.21694434703167 0.95961043060668 1.60605511269733 1.08594512258924 1.11974535967804 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
30 home gvNormUnres3 1.76593099441821 1.50477318409292 2.26434233556515 0.969814353954086 1.65823847656936 1.13812848646127 1.17355294012812 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
31 home gvNormUnres3 3.4383256748267 1.56557532288445 2.45102609162475 1.00900084901824 2.73608355228042 2.21597356217234 2.28494613751329 SU55 GenGen 2 2.60274384059057 3 1.61330215415172 NA NA NA NA NA NA NA 100_100
32 home gvNormUnres3 3.536972041507 1.55931910004008 2.43147605574981 1.00496876313305 2.79966035135107 2.27955036124298 2.35050177587999 SU55 GenGen 2 2.60745644084312 3 1.61476203845741 NA NA NA NA NA NA NA 100_100
33 home gvNormUnres3 3.9330778243184 1.56565307100722 2.45126953875434 1.00905095706526 3.05494737926703 2.53483738915894 2.61373465841582 SU55 GenGen 2 2.60704219224662 3 1.61463376412319 NA NA NA NA NA NA NA 100_100
34 home gvNormUnres3 4.36588354750035 1.65140305714785 2.72713205715728 1.06431614140643 3.33388722698125 2.81377723687317 2.90135655901663 SU55 GenGen 2 2.60761938813197 3 1.61481249318055 NA NA NA NA NA NA NA 100_100
35 home gvNormUnres3 4.77838531619259 1.6554410084439 2.74048493243777 1.06691856891436 3.59974133744664 3.07963134733855 3.17548542644518 SU55 GenGen 2 2.60667860901134 3 1.61452117019609 NA NA NA NA NA NA NA 100_100
36 home gvNormUnres3 5.38987085535527 1.62149610280899 2.62924961142476 1.04504134710023 3.99383890602658 3.47372891591849 3.58184935266791 SU55 GenGen 2 2.60225909322731 3 1.6131519126317 NA NA NA NA NA NA NA 100_100
37 home gvNormUnres3 6.05844660860094 1.61850755628071 2.61956670973775 1.04311525262219 4.42473066370643 3.90462067359835 4.02615269373834 SU55 GenGen 2 2.59227977722899 3 1.61005583046955 NA NA NA NA NA NA NA 100_100
38 home gvNormUnres3 6.36504464837683 1.62208434479303 2.63115762162262 1.04542046438232 4.62233066283726 4.10222067272917 4.22990302835153 SU55 GenGen 2 2.59255061672785 3 1.6101399370017 NA NA NA NA NA NA NA 100_100
39 home gvNormUnres3 6.89712573136022 1.59883669076423 2.55627876373391 1.03043753618343 4.96525269068811 4.44514270058002 4.58349856594355 SU55 GenGen 2 2.57925244371967 3 1.60600511945625 NA NA NA NA NA NA NA 100_100
40 home gvNormUnres3 7.40636881957057 1.58315254413852 2.50637197801227 1.0203292283747 5.29345581247354 4.77334582236546 4.92191706887382 SU55 GenGen 2 2.57323719791641 3 1.6041312907354 NA NA NA NA NA NA NA 100_100
41 home gvNormUnres3 7.8351389273808 1.55853892039385 2.42904356638243 1.00446594355361 5.5697947381645 5.04968474805642 5.206857093286 SU55 GenGen 2 2.57017306770309 3 1.60317593161296 NA NA NA NA NA NA NA 100_100
42 home gvNormUnres3 8.20730135917256 1.54699470726978 2.39319262432071 0.997025789973532 5.80965046670187 5.28954047659379 5.45417837447703 SU55 GenGen 2 2.56355417659349 3 1.60111029494957 NA NA NA NA NA NA NA 100_100
43 home gvNormUnres3 8.71668031341259 1.50706062863814 2.27123173839118 0.971288593777917 6.13794115306328 5.61783116295519 5.79268716744644 SU55 GenGen 2 2.54914822484243 3 1.59660521884479 NA NA NA NA NA NA NA 100_100
44 home gvNormUnres3 9.12075066654244 1.50896017973382 2.27696082402233 0.972512839357343 6.39836128322983 5.87825129312175 6.06121292096285 SU55 GenGen 2 2.54784002124248 3 1.59619548340499 NA NA NA NA NA NA NA 100_100
45 home gvNormUnres3 9.45888561400101 1.47735547034763 2.18257918576606 0.952143855420567 6.61628656863855 6.09617657853046 6.28592117004186 SU55 GenGen 2 2.53990334787293 3 1.59370742229335 NA NA NA NA NA NA NA 100_100
46 home gvNormUnres3 9.93913599566975 1.48044334838602 2.1917125077804 0.954133968267171 6.92580412155469 6.40569413144661 6.60507251241392 SU55 GenGen 2 2.53435333056028 3 1.5919652416307 NA NA NA NA NA NA NA 100_100
47 home gvNormUnres3 10.3693937177339 1.47853926591532 2.1860783608534 0.952906802252575 7.20310180280555 6.68299181269747 6.8910011338251 SU55 GenGen 2 2.52484137099276 3 1.58897494347543 NA NA NA NA NA NA NA 100_100
48 home gvNormUnres3 10.6906877549035 1.47914131175982 2.18785902015455 0.953294816012991 7.41017325542102 6.89006326531294 7.1045177226147 SU55 GenGen 2 2.52486587728271 3 1.58898265480864 NA NA NA NA NA NA NA 100_100
49 home gvNormUnres3 11.1466655747129 1.50091333456654 2.25274083787964 0.967326711620767 7.70404733518963 7.18393734508154 7.40753868592633 SU55 GenGen 2 2.51397379966826 3 1.58555157584617 NA NA NA NA NA NA NA 100_100
50 home gvNormUnres3 11.5961520583265 1.46771344931749 2.15418276930744 0.945929649522294 7.99373780038726 7.47362781027918 7.70624581891165 SU55 GenGen 2 2.49965672379169 3 1.58103027288907 NA NA NA NA NA NA NA 100_100
20 import gvNormUnres1 -0.454584179102685 1.53046122026608 2.34231154673833 1 0 -0.297024304231409 -0.30544944271094 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
21 import gvNormUnres1 1.43264318347344 1.53318438576632 2.35065436075763 1.00177931035702 1.23311021382693 0.936085909595518 0.962638125372901 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
22 import gvNormUnres1 1.23161358336027 1.57796421727335 2.48997107099511 1.03103835391466 1.10175791463034 0.804733610398926 0.827559998711787 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
23 import gvNormUnres1 1.72543358173769 1.47137838963447 2.16495436548333 0.961395408227767 1.424418817003 1.12739451277159 1.15937322547573 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
24 import gvNormUnres1 2.06536906203271 1.53474413224818 2.35543955147022 1.00279844528263 1.64653191323416 1.34950760900275 1.38778659265175 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
25 import gvNormUnres1 2.24619972520642 1.54779351257813 2.39566475757896 1.01132488173013 1.76468627139704 1.46766196716563 1.50929241672264 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
26 import gvNormUnres1 2.47653759293175 1.46794077991554 2.15485013333905 0.959149281587373 1.91518852828224 1.61816422405083 1.6640636924648 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
27 import gvNormUnres1 2.79743792831516 1.50006166268016 2.25018499184277 0.980136995839312 2.12486410263467 1.82783979840327 1.87968674560778 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
28 import gvNormUnres1 3.04124448402775 1.49142917202242 2.22436097515947 0.974496545402911 2.28416677066974 1.98714246643833 2.0435080574684 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
29 import gvNormUnres1 3.33530792169624 1.49205660020446 2.22623289821369 0.974906505599049 2.47630717499659 2.17928287076518 2.24109855288512 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
30 import gvNormUnres1 3.58667544637035 1.48824687669468 2.21487876599146 0.972417240624978 2.64055016354511 2.3435258593137 2.41000031818389 SU55 GenGen 2 NA 3 NA NA NA NA NA NA NA NA 100_100
31 import gvNormUnres1 3.82213113892575 1.50484554371393 2.26456011043567 0.983262773200033 2.7943963959341 2.49737209170269 2.56821042179139 SU55 GenGen 2 2.60355117050131 3 1.6135523451383 NA NA NA NA NA NA NA 100_100
32 import gvNormUnres1 4.03678112221225 1.50612274378879 2.26840571935789 0.98409729292386 2.93464822358196 2.63762391935056 2.71244051334933 SU55 GenGen 2 2.60244651625777 3 1.61321000376819 NA NA NA NA NA NA NA 100_100
33 import gvNormUnres1 4.33451239965422 1.52331194499746 2.32047928177196 0.995328679241301 3.12918518636121 2.8321608821298 2.91249554595469 SU55 GenGen 2 2.59819768286028 3 1.6118925779531 NA NA NA NA NA NA NA 100_100
34 import gvNormUnres1 4.54849903990427 1.52031497073629 2.31135761024488 0.993370462841244 3.26900358712594 2.97197928289453 3.05627991641163 SU55 GenGen 2 2.59557525461701 3 1.6110789101149 NA NA NA NA NA NA NA 100_100
35 import gvNormUnres1 4.83212602092785 1.54175079254276 2.37699550630622 1.00737658173052 3.45432483360239 3.15730052937098 3.24685782755329 SU55 GenGen 2 2.59148288958296 3 1.60980833939415 NA NA NA NA NA NA NA 100_100
36 import gvNormUnres1 5.1390954428053 1.55419860721131 2.41553331065758 1.01550995649606 3.65489797966622 3.35787367543481 3.45312026067811 SU55 GenGen 2 2.5868017394485 3 1.60835373579586 NA NA NA NA NA NA NA 100_100
37 import gvNormUnres1 5.43793861392675 1.51078344449833 2.28246661617025 0.987142584531267 3.8501614513336 3.55313714710219 3.65392240970406 SU55 GenGen 2 2.58113067450739 3 1.60658976546827 NA NA NA NA NA NA NA 100_100
38 import gvNormUnres1 5.64889072006755 1.51604596998539 2.29839538310893 0.990581107126527 3.98799709417604 3.69097278994463 3.79566778101592 SU55 GenGen 2 2.58065829225977 3 1.60644274478108 NA NA NA NA NA NA NA 100_100
39 import gvNormUnres1 6.00973687740957 1.5130218500794 2.2892351188177 0.988605153821772 4.22377318086401 3.9267488766326 4.03813169140117 SU55 GenGen 2 2.57318263976994 3 1.60411428513368 NA NA NA NA NA NA NA 100_100
40 import gvNormUnres1 6.28339502158534 1.49956677288716 2.2487005063472 0.979813635935479 4.40258081123845 4.10555650700704 4.22201122675322 SU55 GenGen 2 2.56513371453026 3 1.60160348230461 NA NA NA NA NA NA NA 100_100
41 import gvNormUnres1 6.59830096162043 1.48856215475218 2.21581728856046 0.972623242615315 4.60833966083567 4.31131535660426 4.43360645666191 SU55 GenGen 2 2.5599741547986 3 1.59999192335418 NA NA NA NA NA NA NA 100_100
42 import gvNormUnres1 6.94805677804869 1.50453734817858 2.26363263206424 0.983061398914121 4.83686934312808 4.53984503889667 4.66861841731527 SU55 GenGen 2 2.55355818104176 3 1.59798566359081 NA NA NA NA NA NA NA 100_100
43 import gvNormUnres1 7.32975690327051 1.49865024273308 2.24595255004392 0.979214777145763 5.08627136662754 4.78924706239613 4.9250947662323 SU55 GenGen 2 2.54398300371039 3 1.5949868349646 NA NA NA NA NA NA NA 100_100
44 import gvNormUnres1 7.61277599300179 1.47859703868352 2.18624920280368 0.96611205766224 5.27119541826871 4.9741711140373 5.11526421604822 SU55 GenGen 2 2.53909236734888 3 1.59345296992063 NA NA NA NA NA NA NA 100_100
45 import gvNormUnres1 7.94253479058669 1.48625477679895 2.20895326155771 0.971115606928324 5.48665909236792 5.18963478813651 5.33683954924648 SU55 GenGen 2 2.534943652206 3 1.59215063741029 NA NA NA NA NA NA NA 100_100
46 import gvNormUnres1 8.25735985423843 1.49317474168738 2.22957080921317 0.975637096788238 5.69236509751387 5.39534079328246 5.5483804357632 SU55 GenGen 2 2.52794109542796 3 1.58995002922355 NA NA NA NA NA NA NA 100_100
47 import gvNormUnres1 8.55255631751191 1.50293094542092 2.25880142670382 0.982011778880374 5.88524581828259 5.58822151405118 5.74673224680755 SU55 GenGen 2 2.51842529300428 3 1.58695472304798 NA NA NA NA NA NA NA 100_100
48 import gvNormUnres1 8.90695313109347 1.52353534945468 2.32115996103801 0.99547465122299 6.11680791792203 5.81978361369062 5.98486263977613 SU55 GenGen 2 2.51017956521838 3 1.58435462104239 NA NA NA NA NA NA NA 100_100
